Sec,NanoSec,Sec_total,X,Y,Z,x_dot,y_dot,z_dot,q_x,q_y,q_z,q_w
1.63E+09,9.36E+08,1.63E+09,96.595,-7.9508,16.98,0.67752,0.48124,0.047975,-0.135,-0.12293,0.31847,0.93018
1.63E+09,1.03E+08,1.63E+09,96.708,-7.8706,16.988,0.62806,0.58232,0.044174,-0.12729,-0.13273,0.30166,0.93551
1.63E+09,1.36E+08,1.63E+09,96.729,-7.8511,16.989,0.58331,0.60251,0.36545,-0.1204,-0.1337,0.29859,0.93727
1.63E+09,1.69E+08,1.63E+09,96.748,-7.8312,17.001,0.6355,0.48436,0.12475,-0.1182,-0.13531,0.29463,0.93857
1.63E+09,3.69E+08,1.63E+09,96.875,-7.7342,17.026,0.54852,0.41655,0.014016,-0.11336,-0.13477,0.26569,0.94784
1.63E+09,4.03E+08,1.63E+09,96.894,-7.7204,17.027,0.67489,0.21492,0.34581,-0.1063,-0.1321,0.26155,0.95018
1.63E+09,4.36E+08,1.63E+09,96.916,-7.7132,17.038,0.80123,0.19616,0.085755,-0.10938,-0.13178,0.25916,0.95053
1.63E+09,4.69E+08,1.63E+09,96.943,-7.7067,17.041,0.81162,0.44039,0.14394,-0.11459,-0.13389,0.2607,0.9492
1.63E+09,6.03E+08,1.63E+09,97.051,-7.648,17.06,0.82961,0.50101,0.11168,-0.11784,-0.13886,0.26148,0.94787
1.63E+09,6.36E+08,1.63E+09,97.079,-7.6312,17.064,0.86753,0.56857,0.11167,-0.11746,-0.13906,0.26156,0.94787
1.63E+09,6.69E+08,1.63E+09,97.108,-7.6123,17.068,0.84682,0.57774,0.27278,-0.11515,-0.14082,0.26144,0.94793
1.63E+09,7.02E+08,1.63E+09,97.136,-7.5931,17.077,0.79295,0.41743,0.22901,-0.11211,-0.14494,0.26141,0.94768
1.63E+09,8.36E+08,1.63E+09,97.242,-7.5374,17.107,0.61007,0.44315,0.079008,-0.1254,-0.13523,0.26494,0.94646
1.63E+09,2.03E+08,1.63E+09,97.465,-7.3749,17.136,0.52491,0.51642,0.11613,-0.11819,-0.12203,0.32213,0.93133
1.63E+09,3.69E+08,1.63E+09,97.553,-7.2888,17.156,0.59182,0.57732,0.079057,-0.12432,-0.12227,0.3493,0.92064
1.63E+09,4.03E+08,1.63E+09,97.573,-7.2696,17.158,0.66012,0.64523,0.077156,-0.12465,-0.12181,0.3512,0.91994
1.63E+09,5.69E+08,1.63E+09,97.683,-7.1621,17.171,0.64297,0.68934,-0.065431,-0.12268,-0.12086,0.3441,0.923
1.63E+09,6.03E+08,1.63E+09,97.704,-7.139,17.169,0.7688,0.5993,0.19366,-0.11475,-0.11685,0.34068,0.92581
1.63E+09,8.69E+08,1.63E+09,97.909,-6.9793,17.22,0.76801,0.49503,0.079914,-0.13264,-0.14174,0.35189,0.91569
1.63E+09,9.03E+08,1.63E+09,97.935,-6.9627,17.223,0.64178,0.42645,0.11949,-0.13641,-0.1416,0.35172,0.91522
1.63E+09,9.36E+08,1.63E+09,97.956,-6.9484,17.227,0.59725,0.39057,0.10991,-0.13943,-0.13764,0.3528,0.91496
1.63E+09,9.69E+08,1.63E+09,97.976,-6.9356,17.231,0.59497,0.58618,0.07717,-0.14106,-0.13008,0.35536,0.91482
1.63E+09,5.03E+08,1.63E+09,98.293,-6.6229,17.272,0.61469,0.62194,0.079335,-0.1563,-0.13601,0.40842,0.88897
1.63E+09,5.70E+08,1.63E+09,98.334,-6.5813,17.277,0.65539,0.58399,0.12878,-0.16022,-0.12804,0.41067,0.88842
1.63E+09,6.03E+08,1.63E+09,98.356,-6.5619,17.281,0.80112,0.58498,-0.0070022,-0.16539,-0.12501,0.41074,0.88787
1.63E+09,6.36E+08,1.63E+09,98.383,-6.5423,17.281,0.66509,0.66503,0.063693,-0.17183,-0.12937,0.41144,0.8857
1.63E+09,6.70E+08,1.63E+09,98.405,-6.5201,17.283,0.61915,0.6359,0.053712,-0.17337,-0.13361,0.41056,0.88517
1.63E+09,1.70E+08,1.63E+09,98.715,-6.2022,17.31,0.65437,0.52669,0.18182,-0.17344,-0.13636,0.38104,0.89785
1.63E+09,2.03E+08,1.63E+09,98.736,-6.1847,17.316,0.44396,0.53928,0.31377,-0.17297,-0.14238,0.37525,0.89944
1.63E+09,2.36E+08,1.63E+09,98.751,-6.1667,17.327,0.37802,0.4626,0.15996,-0.17123,-0.13983,0.3692,0.90267
1.63E+09,2.70E+08,1.63E+09,98.764,-6.1512,17.332,0.54581,0.29886,0.064924,-0.16916,-0.1313,0.36236,0.90711
1.63E+09,6.36E+08,1.63E+09,98.964,-6.0417,17.356,0.1833,0.040279,0.18533,-0.17939,-0.15771,0.33322,0.91209
1.63E+09,6.70E+08,1.63E+09,98.97,-6.0404,17.362,0.0036884,0.0055085,0.012803,-0.18278,-0.16139,0.33292,0.91088
1.63E+09,7.36E+08,1.63E+09,98.97,-6.04,17.363,-0.16051,-0.060845,-0.030173,-0.18764,-0.16201,0.32421,0.91292
1.63E+09,7.69E+08,1.63E+09,98.965,-6.042,17.362,-0.27623,-0.060759,-0.17138,-0.18574,-0.15976,0.31738,0.91611
1.63E+09,9.69E+08,1.63E+09,98.91,-6.0542,17.328,-0.21845,-0.13717,0.082709,-0.16085,-0.12042,0.24359,0.94884
1.63E+09,2.81E+06,1.63E+09,98.902,-6.0588,17.33,-0.072686,-0.15464,-0.090183,-0.15624,-0.12333,0.22168,0.95458
1.63E+09,6.94E+07,1.63E+09,98.898,-6.0691,17.324,0.31454,-0.4207,0.26295,-0.15082,-0.13296,0.16978,0.96475
1.63E+09,3.69E+08,1.63E+09,98.992,-6.1953,17.403,0.2424,-0.55191,0.29049,-0.10615,-0.22568,-0.10075,0.96315
1.63E+09,4.03E+08,1.63E+09,99,-6.2137,17.413,0.18538,-0.045702,0.09009,-0.1069,-0.22776,-0.10666,0.96194
1.63E+09,4.36E+08,1.63E+09,99.006,-6.2153,17.416,0.076355,0.015391,0.10608,-0.1061,-0.22742,-0.10977,0.96175
1.63E+09,4.69E+08,1.63E+09,99.009,-6.2148,17.42,-0.0097417,-0.028954,0.0086676,-0.10297,-0.22667,-0.11182,0.96204
1.63E+09,6.03E+08,1.63E+09,99.007,-6.2186,17.421,-0.00091119,-0.0068394,0.016573,-0.10406,-0.22421,-0.10833,0.9629
1.63E+09,6.36E+08,1.63E+09,99.007,-6.2189,17.421,0.0056083,-0.013987,0.01207,-0.1036,-0.22453,-0.10831,0.96287
1.63E+09,7.70E+08,1.63E+09,99.008,-6.2207,17.423,0.006327,0.0079173,0.004864,-0.10405,-0.22461,-0.10785,0.96286
1.63E+09,8.03E+08,1.63E+09,99.008,-6.2205,17.423,-0.014548,-0.061785,0.0086935,-0.10402,-0.22462,-0.10797,0.96284
1.63E+09,1.03E+08,1.63E+09,99.004,-6.239,17.426,0.16694,-0.16265,0.030581,-0.11332,-0.21909,-0.076295,0.96609
1.63E+09,1.70E+08,1.63E+09,99.015,-6.2499,17.428,0.043209,0.034848,0.018387,-0.12286,-0.22099,-0.044718,0.96647
1.63E+09,5.70E+08,1.63E+09,99.032,-6.2359,17.435,0.0022346,0.011664,-0.0037642,-0.12441,-0.21736,-0.0014847,0.96813
1.63E+09,6.03E+08,1.63E+09,99.033,-6.2355,17.435,0.0023486,0.011547,3.28E-05,-0.12392,-0.21769,-0.00146,0.96812
1.63E+09,6.36E+08,1.63E+09,99.033,-6.2352,17.435,-0.0076361,-0.0053046,0.0088418,-0.12401,-0.21758,-0.0016198,0.96813
1.63E+09,7.03E+08,1.63E+09,99.032,-6.2355,17.436,0.58695,-0.039067,0.22281,-0.12409,-0.21604,-0.0014786,0.96847
1.63E+09,1.03E+08,1.63E+09,99.267,-6.2511,17.525,0.72073,0.22057,0.80858,-0.14004,-0.22501,0.021627,0.964
1.63E+09,1.36E+08,1.63E+09,99.291,-6.2438,17.552,0.75116,0.040364,0.29897,-0.12875,-0.21875,0.026117,0.9669
1.63E+09,3.70E+08,1.63E+09,99.466,-6.2344,17.621,0.50229,0.066762,0.2345,-0.12876,-0.21241,0.063116,0.9666
1.63E+09,4.03E+08,1.63E+09,99.483,-6.2322,17.629,0.054882,0.026756,0.031267,-0.12986,-0.21184,0.069543,0.96614
1.63E+09,7.70E+08,1.63E+09,99.503,-6.2224,17.641,0.024573,0.067009,-0.018266,-0.13046,-0.20764,0.070406,0.96691
1.63E+09,8.03E+08,1.63E+09,99.504,-6.2201,17.64,-0.01045,0.047249,-0.0033945,-0.12953,-0.20915,0.069201,0.96679
1.63E+09,3.63E+07,1.63E+09,99.501,-6.2091,17.639,0.13179,-0.1495,-0.034606,-0.11397,-0.2177,-0.043371,0.96837
1.63E+09,6.99E+07,1.63E+09,99.506,-6.2141,17.638,0.16136,-0.15652,-0.010367,-0.11063,-0.22025,-0.064889,0.96698
1.63E+09,1.03E+08,1.63E+09,99.511,-6.2193,17.638,0.1391,-0.1594,0.054432,-0.10551,-0.22515,-0.085443,0.96482
1.63E+09,1.36E+08,1.63E+09,99.516,-6.2246,17.64,0.1809,-0.14231,0.097712,-0.10206,-0.22915,-0.10483,0.96233
1.63E+09,4.70E+08,1.63E+09,99.576,-6.2721,17.672,0.37944,-0.2751,0.23371,-0.086382,-0.23614,-0.21655,0.94334
1.63E+09,3.37E+08,1.63E+09,99.905,-6.5105,17.875,0.27749,-0.50176,0.26627,-0.0062263,-0.23826,-0.44876,0.86128
1.63E+09,6.70E+08,1.63E+09,99.997,-6.6776,17.963,-0.074024,0.059386,0.060376,-0.019563,-0.25319,-0.45411,0.85399
1.63E+09,7.03E+08,1.63E+09,99.995,-6.6757,17.965,-0.047142,0.050344,-0.04421,-0.018117,-0.2501,-0.45477,0.85458
1.63E+09,7.70E+08,1.63E+09,99.992,-6.6723,17.962,-0.077966,0.084945,0.018416,-0.01763,-0.24973,-0.45416,0.85502
1.63E+09,8.03E+08,1.63E+09,99.989,-6.6695,17.963,0.12655,-0.24944,0.070584,-0.016794,-0.24697,-0.45455,0.85563
1.63E+09,3.65E+07,1.63E+09,100.02,-6.7277,17.98,0.32632,-0.36703,0.191,-0.014058,-0.2441,-0.43541,0.86639
1.63E+09,1.03E+08,1.63E+09,100.04,-6.7521,17.992,0.25744,-0.54621,0.098364,-0.010731,-0.24014,-0.43045,0.87002
1.63E+09,1.36E+08,1.63E+09,100.05,-6.7704,17.996,0.28123,-0.58284,0.10248,-0.013553,-0.23884,-0.43045,0.87034
1.63E+09,1.70E+08,1.63E+09,100.06,-6.7899,17.999,0.44482,-0.76215,0.21585,-0.015718,-0.23934,-0.43096,0.86991
1.63E+09,2.03E+08,1.63E+09,100.07,-6.8152,18.006,0.43794,-0.66701,0.30724,-0.015504,-0.24033,-0.43185,0.8692
1.63E+09,3.70E+08,1.63E+09,100.15,-6.9265,18.057,0.37997,-0.50039,0.37482,-0.010073,-0.24914,-0.42671,0.86933
1.63E+09,4.03E+08,1.63E+09,100.16,-6.943,18.07,0.059606,-0.10436,0.068777,-0.0090908,-0.24848,-0.42599,0.86989
1.63E+09,6.36E+08,1.63E+09,100.17,-6.9674,18.086,-0.012622,0.0033296,-0.017905,-0.0071648,-0.23695,-0.42837,0.87195
1.63E+09,7.03E+08,1.63E+09,100.17,-6.9672,18.085,-0.0059312,0.0099049,0.0030371,-0.0074309,-0.23719,-0.42782,0.87216
1.63E+09,7.36E+08,1.63E+09,100.17,-6.9669,18.085,-0.0085468,0.0013429,0.00013719,-0.0072982,-0.23719,-0.42831,0.87192
1.63E+09,7.70E+08,1.63E+09,100.17,-6.9668,18.085,-0.00022042,-0.0158,-0.004831,-0.0072273,-0.23719,-0.42857,0.87179
1.63E+09,8.03E+08,1.63E+09,100.17,-6.9673,18.085,-0.0024502,-0.00056941,-0.0014903,-0.0072369,-0.23757,-0.42806,0.87193
1.63E+09,3.15E+06,1.63E+09,100.17,-6.9674,18.084,-0.0018729,-0.0010473,-0.0010678,-0.007164,-0.23696,-0.42798,0.87214
1.63E+09,3.64E+07,1.63E+09,100.17,-6.9675,18.084,-0.0020057,0.00032368,-0.007917,-0.0072049,-0.23696,-0.42783,0.87221
1.63E+09,1.03E+08,1.63E+09,100.17,-6.9675,18.084,0.0016359,0.013491,-0.026054,-0.0074878,-0.23786,-0.42768,0.87204
1.63E+09,1.70E+08,1.63E+09,100.17,-6.9666,18.082,-0.14016,0.26044,-0.12642,-0.0077619,-0.2399,-0.42762,0.87151
1.63E+09,5.03E+08,1.63E+09,100.12,-6.8797,18.04,-0.1453,0.23051,-0.11302,-0.00010258,-0.24455,-0.47881,0.84317
1.63E+09,5.37E+08,1.63E+09,100.12,-6.872,18.036,-0.081128,0.17383,-0.1102,0.0019472,-0.24404,-0.48908,0.8374
1.63E+09,5.70E+08,1.63E+09,100.12,-6.8663,18.032,-0.092222,0.17877,-0.073877,0.0039009,-0.24555,-0.49957,0.83074
1.63E+09,6.03E+08,1.63E+09,100.11,-6.8603,18.03,-0.093582,0.17266,-0.077134,0.0066528,-0.24617,-0.51112,0.82348
1.63E+09,6.37E+08,1.63E+09,100.11,-6.8545,18.027,-0.035465,0.14442,-0.038845,0.009247,-0.2452,-0.52313,0.81616
1.63E+09,9.70E+08,1.63E+09,100.1,-6.8064,18.014,-0.043149,0.075681,-0.0068661,0.025804,-0.24275,-0.60591,0.75715
1.63E+09,3.24E+06,1.63E+09,100.1,-6.8039,18.014,-0.10835,0.065858,-0.066214,0.025483,-0.24308,-0.60321,0.75921
1.63E+09,1.70E+08,1.63E+09,100.08,-6.7929,18.003,0.088756,0.084299,0.0099206,0.012743,-0.24298,-0.55598,0.79479
1.63E+09,2.03E+08,1.63E+09,100.08,-6.7901,18.003,-0.06576,0.13913,-0.069017,0.0090373,-0.24478,-0.54199,0.8039
1.63E+09,5.03E+08,1.63E+09,100.06,-6.7483,17.983,-0.12806,0.21739,-0.10089,-0.010349,-0.24605,-0.48754,0.83765
1.63E+09,5.37E+08,1.63E+09,100.06,-6.741,17.979,-0.12723,0.24586,-0.13369,-0.010941,-0.24489,-0.48107,0.84171
1.63E+09,6.37E+08,1.63E+09,100.05,-6.7165,17.966,-0.084426,0.26217,-0.13247,-0.012334,-0.24271,-0.46843,0.84942
1.63E+09,7.03E+08,1.63E+09,100.04,-6.699,17.957,-0.054233,0.24345,-0.10968,-0.012588,-0.24258,-0.46364,0.85208
1.63E+09,7.37E+08,1.63E+09,100.04,-6.6909,17.954,-0.09226,0.2447,-0.10517,-0.012259,-0.24361,-0.46208,0.85264
1.63E+09,9.70E+08,1.63E+09,100.02,-6.6338,17.929,-0.16382,0.26665,-0.14138,-0.013633,-0.25169,-0.46263,0.84996
1.63E+09,3.43E+06,1.63E+09,100.01,-6.6249,17.924,-0.1405,0.26199,-0.11743,-0.015626,-0.25249,-0.4636,0.84917
1.63E+09,2.04E+08,1.63E+09,99.983,-6.5724,17.901,-0.11082,0.19937,-0.16612,-0.015566,-0.24969,-0.48119,0.84016
1.63E+09,2.37E+08,1.63E+09,99.979,-6.5658,17.895,-0.13359,0.18013,-0.17255,-0.014662,-0.25058,-0.48341,0.83864
1.63E+09,3.03E+08,1.63E+09,99.97,-6.5538,17.884,-0.22194,0.25219,-0.11412,-0.015161,-0.25476,-0.4769,0.84109
1.63E+09,3.37E+08,1.63E+09,99.963,-6.5454,17.88,-0.25058,0.27623,-0.11071,-0.015681,-0.25388,-0.46918,0.84568
1.63E+09,3.70E+08,1.63E+09,99.954,-6.5362,17.876,-0.12984,0.16327,-0.10538,-0.01665,-0.25033,-0.46023,0.85161
1.63E+09,6.37E+08,1.63E+09,99.92,-6.4926,17.848,0.04783,0.059084,-0.036649,-0.05092,-0.2421,-0.3167,0.9157
1.63E+09,6.70E+08,1.63E+09,99.921,-6.4907,17.847,0.0033032,0.084146,0.034708,-0.055238,-0.24443,-0.29689,0.92145
1.63E+09,7.03E+08,1.63E+09,99.921,-6.4879,17.848,-0.049517,0.031293,0.0082836,-0.057654,-0.24602,-0.27614,0.92731
1.63E+09,7.37E+08,1.63E+09,99.92,-6.4868,17.848,-0.070574,0.054311,-0.0608,-0.061123,-0.24429,-0.25508,0.93355
1.63E+09,3.68E+07,1.63E+09,99.899,-6.4705,17.83,0.0017042,-0.0035807,-0.052177,-0.10371,-0.23468,-0.085157,0.96277
1.63E+09,1.03E+08,1.63E+09,99.899,-6.4708,17.827,0.11394,-0.0043484,-0.044763,-0.11048,-0.23269,-0.055114,0.96468
1.63E+09,1.37E+08,1.63E+09,99.903,-6.4709,17.825,0.15919,-0.010022,0.12029,-0.11385,-0.23459,-0.043952,0.9644
1.63E+09,3.03E+08,1.63E+09,99.929,-6.4726,17.845,0.32519,-0.055815,0.081745,-0.11982,-0.22575,0.0008824,0.96679
1.63E+09,3.70E+08,1.63E+09,99.951,-6.4763,17.851,0.22542,-0.080697,0.27118,-0.11969,-0.228,0.019993,0.96607
1.63E+09,4.03E+08,1.63E+09,99.958,-6.479,17.86,0.12844,-0.089519,0.11361,-0.11879,-0.2269,0.033124,0.96608
1.63E+09,6.03E+08,1.63E+09,99.984,-6.4969,17.882,0.15978,-0.012567,-0.0028539,-0.14576,-0.21213,0.11614,0.95931
1.63E+09,6.37E+08,1.63E+09,99.989,-6.4973,17.882,0.16366,0.07052,0.051499,-0.15086,-0.2082,0.13093,0.95747
1.63E+09,9.03E+08,1.63E+09,100.03,-6.4785,17.896,0.13426,0.23853,-0.016675,-0.16298,-0.18098,0.24532,0.93835
1.63E+09,9.37E+08,1.63E+09,100.04,-6.4706,17.895,0.11904,0.20298,-0.024957,-0.16312,-0.18141,0.2566,0.93522
1.63E+09,3.52E+06,1.63E+09,100.05,-6.457,17.894,-0.018988,0.16716,-0.028846,-0.16444,-0.18287,0.27364,0.92986
1.63E+09,1.03E+08,1.63E+09,100.04,-6.4403,17.891,-0.027966,0.04313,0.0098033,-0.16251,-0.18267,0.27505,0.92982
1.63E+09,1.37E+08,1.63E+09,100.04,-6.4389,17.891,0.1143,0.092909,0.038556,-0.16267,-0.18261,0.27313,0.93037
1.63E+09,3.70E+08,1.63E+09,100.07,-6.4172,17.9,0.22333,0.39525,0.12401,-0.16332,-0.1815,0.30956,0.919
1.63E+09,4.04E+08,1.63E+09,100.08,-6.404,17.904,0.46062,0.37131,0.10581,-0.16527,-0.17914,0.31615,0.91687
1.63E+09,6.37E+08,1.63E+09,100.18,-6.3173,17.929,0.41158,0.34021,0.1266,-0.1783,-0.16073,0.37727,0.89445
1.63E+09,6.70E+08,1.63E+09,100.2,-6.3061,17.933,0.38757,0.41635,-0.005291,-0.18062,-0.15608,0.38719,0.89056
1.63E+09,8.70E+08,1.63E+09,100.28,-6.2228,17.932,0.26544,0.58363,-0.0079566,-0.18677,-0.14851,0.43946,0.86599
1.63E+09,9.70E+08,1.63E+09,100.3,-6.1644,17.931,0.29181,0.39121,0.030259,-0.17795,-0.15047,0.44223,0.8661
1.63E+09,3.66E+06,1.63E+09,100.31,-6.1512,17.932,0.033776,-0.0050503,0.050565,-0.17691,-0.15104,0.44352,0.86555
1.63E+09,2.37E+08,1.63E+09,100.32,-6.1524,17.944,0.12405,-0.1524,0.0068456,-0.19753,-0.13753,0.43703,0.86664
1.63E+09,3.03E+08,1.63E+09,100.33,-6.1626,17.945,0.21652,0.071786,-0.027241,-0.20746,-0.12844,0.43859,0.86493
1.63E+09,3.37E+08,1.63E+09,100.33,-6.1601,17.944,0.33946,0.25474,-0.031542,-0.21041,-0.12551,0.4394,0.86423
1.63E+09,3.70E+08,1.63E+09,100.35,-6.1516,17.943,0.39278,0.39925,-0.051467,-0.21127,-0.12544,0.44089,0.86328
1.63E+09,4.03E+08,1.63E+09,100.36,-6.1384,17.941,0.56714,0.84936,0.060457,-0.20803,-0.12635,0.44441,0.86212
1.63E+09,7.03E+08,1.63E+09,100.53,-5.8836,17.959,0.37553,0.52735,-0.016108,-0.18088,-0.15213,0.45786,0.85703
1.63E+09,7.37E+08,1.63E+09,100.54,-5.8659,17.959,0.051267,0.10601,0.031895,-0.1788,-0.15476,0.45912,0.85632
1.63E+09,9.70E+08,1.63E+09,100.55,-5.8411,17.966,0.064132,0.095541,0.0087379,-0.17872,-0.15094,0.45789,0.85768
1.63E+09,3.70E+08,1.63E+09,100.58,-5.8029,17.969,0.34867,0.50594,0.055568,-0.17966,-0.1488,0.45217,0.86089
1.63E+09,4.04E+08,1.63E+09,100.59,-5.786,17.971,0.39131,0.55826,0.078451,-0.17821,-0.14942,0.4517,0.86132
1.63E+09,4.37E+08,1.63E+09,100.6,-5.7675,17.974,0.46683,0.5503,0.041347,-0.17737,-0.1465,0.45143,0.86214
1.63E+09,4.70E+08,1.63E+09,100.62,-5.7491,17.975,0.56194,0.64015,0.067198,-0.17895,-0.14394,0.45172,0.8621
1.63E+09,7.70E+08,1.63E+09,100.79,-5.5571,17.995,0.77411,0.83471,0.086691,-0.19682,-0.14832,0.45488,0.85577
1.63E+09,8.04E+08,1.63E+09,100.81,-5.5292,17.998,0.76876,0.84836,0.11992,-0.19603,-0.15518,0.45507,0.85464
1.63E+09,8.37E+08,1.63E+09,100.84,-5.5009,18.002,0.40066,0.73976,0.31976,-0.1947,-0.16494,0.45524,0.85302
1.63E+09,8.70E+08,1.63E+09,100.85,-5.4763,18.013,0.24813,0.59036,0.1225,-0.1924,-0.16479,0.45382,0.85433
1.63E+09,9.04E+08,1.63E+09,100.86,-5.4565,18.017,0.20243,0.47398,0.12322,-0.18821,-0.15743,0.45151,0.85786
1.63E+09,9.37E+08,1.63E+09,100.87,-5.4408,18.021,0.16814,0.30037,0.1389,-0.18647,-0.14847,0.44891,0.8612
1.63E+09,9.70E+08,1.63E+09,100.87,-5.4308,18.026,0.2434,0.16986,-0.13817,-0.19017,-0.14105,0.44692,0.86267
1.63E+09,3.96E+06,1.63E+09,100.88,-5.425,18.021,0.0028057,-0.012897,0.0030964,-0.19024,-0.14063,0.44654,0.86292
1.63E+09,5.37E+08,1.63E+09,100.88,-5.4319,18.023,-0.0042058,-0.003707,0.0011386,-0.1896,-0.14288,0.44644,0.86275
1.63E+09,5.70E+08,1.63E+09,100.88,-5.432,18.023,-0.0031357,-0.0034657,0.00061304,-0.1896,-0.14288,0.44644,0.86275
1.63E+09,6.04E+08,1.63E+09,100.88,-5.4322,18.023,-0.0028746,-0.0029289,0.00066267,-0.18962,-0.14285,0.44654,0.86269
1.63E+09,9.04E+08,1.63E+09,100.88,-5.433,18.023,-0.0014663,-0.001962,-0.00013072,-0.18958,-0.14343,0.44641,0.86268
1.63E+09,9.37E+08,1.63E+09,100.88,-5.4331,18.023,-0.0020294,-0.0018117,7.92E-06,-0.18958,-0.14343,0.44641,0.86268
1.63E+09,9.70E+08,1.63E+09,100.88,-5.4332,18.023,-0.00096857,-0.00099927,0.00015253,-0.18956,-0.14345,0.4463,0.86273
1.63E+09,4.37E+08,1.63E+09,100.88,-5.4336,18.023,0.038974,0.048638,-0.0057986,-0.1896,-0.14363,0.4462,0.86274
1.63E+09,6.71E+08,1.63E+09,100.89,-5.4223,18.022,0.21991,0.19869,-0.2224,-0.20575,-0.11005,0.43844,0.86795
1.63E+09,7.37E+08,1.63E+09,100.91,-5.4091,18.007,0.40067,0.33755,-0.25297,-0.21049,-0.096578,0.42945,0.87289
1.63E+09,7.70E+08,1.63E+09,100.92,-5.3979,17.999,0.61006,0.63372,0.16259,-0.21021,-0.095137,0.42413,0.87572
1.63E+09,1.04E+08,1.63E+09,101.12,-5.1864,18.053,0.19448,0.21091,0.081104,-0.17835,-0.16327,0.38441,0.89093
1.63E+09,4.70E+08,1.63E+09,101.19,-5.1091,18.083,0.42021,0.29137,-0.041488,-0.18571,-0.15364,0.38036,0.89288
1.63E+09,6.04E+08,1.63E+09,101.25,-5.0703,18.077,0.68324,0.023087,-0.38106,-0.19553,-0.12077,0.37372,0.89862
1.63E+09,6.37E+08,1.63E+09,101.27,-5.0695,18.064,0.54605,0.12896,-0.35236,-0.20286,-0.11627,0.37715,0.89615
1.63E+09,6.71E+08,1.63E+09,101.29,-5.0652,18.052,0.41095,0.23641,-0.26596,-0.20866,-0.11381,0.38019,0.89385
1.63E+09,7.04E+08,1.63E+09,101.3,-5.0574,18.044,0.31692,0.34176,-0.025667,-0.21042,-0.11337,0.38203,0.89271
1.63E+09,7.71E+08,1.63E+09,101.33,-5.0345,18.042,0.32187,0.36887,0.054624,-0.19905,-0.11799,0.38602,0.893
1.63E+09,8.04E+08,1.63E+09,101.34,-5.0223,18.044,0.11752,0.33385,-0.038091,-0.19387,-0.12182,0.39014,0.89183
1.63E+09,3.60E+06,1.63E+09,101.36,-4.9556,18.036,-0.019595,0.20335,0.016545,-0.15937,-0.13875,0.40803,0.88818
1.63E+09,7.06E+07,1.63E+09,101.36,-4.9419,18.037,0.02645,0.12106,0.080741,-0.15481,-0.14072,0.40811,0.88864
1.63E+09,1.04E+08,1.63E+09,101.36,-4.9379,18.04,0.084127,0.054647,0.13335,-0.15643,-0.14032,0.40651,0.88915
1.63E+09,1.37E+08,1.63E+09,101.36,-4.9361,18.044,0.29212,-0.03703,0.19983,-0.16194,-0.13871,0.40391,0.8896
1.63E+09,2.37E+08,1.63E+09,101.39,-4.9398,18.064,0.20091,0.12715,0.15544,-0.19098,-0.13442,0.39944,0.88651
1.63E+09,6.37E+08,1.63E+09,101.47,-4.8889,18.127,0.1758,0.23328,0.12825,-0.2085,-0.14902,0.41375,0.87357
1.63E+09,6.70E+08,1.63E+09,101.48,-4.8811,18.131,0.30908,0.32747,0.044942,-0.20972,-0.14336,0.41665,0.87285
1.63E+09,7.04E+08,1.63E+09,101.49,-4.8702,18.132,0.42761,0.45626,-0.0088983,-0.20987,-0.13904,0.42114,0.87136
1.63E+09,7.37E+08,1.63E+09,101.5,-4.855,18.132,0.34488,0.63749,0.014594,-0.20843,-0.13784,0.42747,0.86881
1.63E+09,9.37E+08,1.63E+09,101.57,-4.7274,18.135,0.30123,0.28417,-0.0071661,-0.19193,-0.15614,0.45317,0.8564
1.63E+09,9.70E+08,1.63E+09,101.58,-4.718,18.135,0.0032627,0.0098705,0.036096,-0.1942,-0.15992,0.45187,0.85588
1.63E+09,1.70E+08,1.63E+09,101.58,-4.716,18.142,-0.19449,-0.055947,-0.012588,-0.19511,-0.14836,0.4482,0.85967
1.63E+09,2.04E+08,1.63E+09,101.58,-4.7179,18.141,-0.098242,0.016038,-0.13925,-0.193,-0.13899,0.44892,0.86134
1.63E+09,3.70E+08,1.63E+09,101.56,-4.7152,18.118,0.056101,-0.037172,0.048739,-0.18834,-0.12855,0.45221,0.86227
1.63E+09,7.04E+08,1.63E+09,101.58,-4.7276,18.135,-0.022633,0.01039,-0.069986,-0.19933,-0.13398,0.4339,0.86836
1.63E+09,7.37E+08,1.63E+09,101.58,-4.7273,18.132,0.21291,0.15122,0.023788,-0.19815,-0.13335,0.43092,0.87021
1.63E+09,3.74E+07,1.63E+09,101.64,-4.6819,18.139,0.28354,0.18379,0.075011,-0.17786,-0.18226,0.33437,0.90738
1.63E+09,2.71E+08,1.63E+09,101.71,-4.639,18.157,-0.11167,-0.089418,0.032468,-0.15688,-0.20908,0.30161,0.9169
1.63E+09,3.04E+08,1.63E+09,101.7,-4.642,18.158,-0.011259,0.013292,-0.016954,-0.15873,-0.20517,0.30104,0.91765
1.63E+09,7.04E+08,1.63E+09,101.7,-4.6367,18.151,0.31805,0.076458,0.060696,-0.13599,-0.18968,0.21888,0.94743
1.63E+09,9.37E+08,1.63E+09,101.77,-4.6188,18.165,0.36573,0.2753,-0.079959,-0.096273,-0.20636,0.17241,0.95834
1.63E+09,9.71E+08,1.63E+09,101.79,-4.6097,18.163,0.47094,0.24915,-0.073088,-0.088848,-0.20711,0.1708,0.95919
