time in sec,v_x,v_y,v_z,w_x,w_y,w_z
1632492911,-0.0680804,0.123941633,0.030527137,-0.362774664,0.044422143,0.300699526
1632492911,-0.075632091,0.12434577,0.027886738,-0.492251646,0.080860268,0.410049871
1632492911,-0.159213719,-0.16490518,-0.166115895,-0.51213155,0.038243912,0.105799166
1632492911,-0.160589523,-0.162605138,-0.170424961,-0.572352646,0.03728835,-0.293263705
1632492911,-0.204334412,0.09923832,-0.043026026,-0.597262898,0.062326195,-0.309861671
1632492911,-0.267136773,0.282686056,0.040839374,-0.550558174,0.076666544,0.002435591
1632492912,-0.24988967,0.174121906,-0.016001103,-0.593298091,0.08454884,0.157688888
1632492912,-0.304158747,-0.011981381,-0.168794513,-0.571654609,0.186681097,0.021140609
1632492912,-0.292122407,-0.01217041,-0.167660792,-0.612069623,0.292119068,-0.163041654
1632492912,-0.245559796,0.07851189,-0.079269331,-0.772558382,0.309506523,-0.188065313
1632492912,-0.237985979,0.069080402,-0.082656016,-0.817763055,0.248508752,-0.326088167
1632492912,-0.254570977,0.114291178,-0.053053076,-0.900455039,0.198526714,-0.353985347
1632492912,-0.268587338,0.102382043,-0.067586164,-0.908756496,0.099143127,-0.517535155
1632492912,-0.325204533,0.125240035,-0.073755839,-0.887932026,0.192384846,-0.593867187
1632492912,-0.424364535,0.14599442,-0.106389719,-0.709644711,0.342732927,-0.625423534
1632492912,-0.52989952,0.314852558,0.022949068,-0.440817912,0.295026449,-0.380484639
1632492912,-0.487938868,0.281119855,0.016708933,-0.166721423,0.133374118,-0.102417434
1632492912,-0.26217789,0.13162718,-0.012717276,-0.055275805,-0.028669276,-0.044703562
1632492912,-0.174067888,0.09990332,0.007216599,-0.091362377,-0.091764016,-0.031123482
1632492912,-0.175833589,0.082697905,-0.013371053,-0.133960518,-0.098549408,0.027143934
1632492912,-0.18988767,0.051789901,-0.058600089,-0.108987607,-0.067493436,0.011942232
1632492912,-0.251954547,0.071209322,-0.074366544,-0.077087532,-0.091277641,0.044767455
1632492912,-0.353557927,0.088765196,-0.117534599,-0.028223059,-0.07804982,0.067541281
1632492912,-0.444792876,0.119424779,-0.138152099,0.046592434,-0.032261219,-0.009189064
1632492912,-0.547374761,0.212946673,-0.085594253,0.072304285,-0.099071049,-0.125494168
1632492912,-0.656527674,0.287799758,-0.056497791,0.012168367,-0.145594902,-0.013250618
1632492912,-0.620638258,0.255553637,-0.071755704,0.019496738,-0.17151382,0.165587267
1632492912,-0.633707862,0.125434479,-0.231274881,0.079014342,-0.127896741,0.038297351
1632492912,-0.632760943,0.092285443,-0.265124092,0.191809235,0.072169967,-0.22998514
1632492912,-0.795471304,0.167467358,-0.275836011,0.286627929,0.445425413,-0.063002887
1632492912,-0.713779025,0.19885385,-0.206299488,0.227985447,0.552975078,0.124132497
1632492912,-0.683640829,0.227104683,-0.174857774,0.122806804,0.500090923,0.19985306
1632492912,-0.600151204,0.267827653,-0.093224367,0.01550233,0.30583767,0.368476199
1632492912,-0.517733028,0.242326329,-0.080889972,0.002466122,0.183588263,0.318535239
1632492912,-0.401793661,0.203017201,-0.053756423,-0.072114591,0.096975043,0.290735187
1632492913,-0.225189665,0.070984059,-0.081136709,-0.235829116,0.019145359,0.108714459
1632492913,-0.185242487,0.034967545,-0.093780806,-0.286016555,0.008041044,-0.19807019
1632492913,-0.17203958,0.094587695,-0.012077052,-0.363599104,-0.157252663,-0.182516536
1632492913,-0.117496932,0.030044435,-0.046883452,-0.229649297,-0.242200665,-0.42864284
1632492913,-0.122089494,0.094701417,0.033508912,-0.282283647,-0.32253556,-0.434987206
1632492913,-0.12854651,0.122568953,0.069779888,-0.475416227,-0.402614489,-0.21722197
1632492913,-0.310082708,-0.025408989,-0.23671412,-0.456685811,-0.134806143,-0.165868735
1632492913,-0.424364828,0.022023436,-0.250950142,-0.44824807,0.142835818,-0.215668201
1632492913,-0.495879542,0.062691846,-0.245956976,-0.457879047,0.284162711,-0.297762635
1632492913,-0.557413317,0.232061265,-0.042833187,-0.396134438,0.237078218,-0.282673929
1632492913,-0.577745155,0.287857432,0.032973804,-0.263406003,-0.114254105,-0.03434137
1632492913,-0.658803025,0.164302184,-0.204831348,-0.05681515,-0.157370406,-0.047766131
1632492913,-0.64714145,0.154105524,-0.208810802,0.099264634,-0.00427044,-0.02084692
1632492913,-0.627642007,0.178186024,-0.159486363,0.172574672,0.122090927,-0.018107521
1632492913,-0.616944846,0.191762712,-0.13524217,0.174608933,0.240808584,-0.027056662
1632492913,-0.542051171,0.212153802,-0.057922126,0.019816811,0.154631517,0.023778168
1632492913,-0.366352322,0.18760326,0.025469751,-0.063288774,-0.094783283,0.058775317
1632492913,-0.268029609,0.134013617,0.01523584,-0.144551086,-0.380929477,0.081005957
1632492913,-0.28518213,0.018994803,-0.165414217,-0.070768317,-0.268734723,0.045560932
1632492913,-0.257754818,0.001768732,-0.169669292,-0.008084904,-0.20713863,-0.066581461
1632492913,-0.281203266,0.027655554,-0.144530037,-0.080567871,-0.142369118,0.008481531
1632492913,-0.398782627,0.07032168,-0.160869432,-0.184682453,0.067257983,0.181575292
1632492913,-0.475513911,0.145913551,-0.107977163,-0.254995174,0.169150651,0.316033061
1632492913,-0.506990355,0.236791244,-0.002301917,-0.298224561,0.002578456,0.399365431
1632492913,-0.621251711,0.292480989,-0.013548984,-0.265683071,-0.060116656,0.49495568
1632492913,-0.694133067,0.28765122,-0.098584759,-0.180815266,0.045539631,0.576573287
1632492913,-0.621739493,0.221670302,-0.162797939,-0.008334764,0.077536783,0.254995866
1632492913,-0.67766595,0.16929947,-0.29239393,0.117487699,0.155225906,-0.36661255
1632492913,-0.742733176,0.224385287,-0.236255155,0.180696942,0.240623634,-0.883233126
1632492913,-0.883538203,0.328796544,-0.149430221,0.161195621,0.58253852,-0.830837369
1632492914,-0.778469962,0.539082593,0.29344257,-0.03007565,0.130351028,-0.378144352
1632492914,-0.908989449,0.146816756,-0.417933221,0.047697609,-0.100091638,-0.58145233
1632492914,-0.953370754,0.158191828,-0.398871766,0.24059891,0.198150123,-0.564589695
1632492914,-0.871653389,0.352030541,-0.009386153,0.275661635,0.160763798,-0.299824386
1632492914,-0.748356889,0.285605157,-0.034780689,0.158753831,-0.033964275,0.146558064
1632492914,-0.64489878,0.21070015,-0.092158343,0.136501577,0.057240427,0.106335397
1632492914,-0.477696413,0.167259959,-0.050174711,0.018431043,-0.110809474,-0.120705027
1632492914,-0.369809875,0.119317008,-0.051864007,-0.014675891,-0.01949989,-0.068901241
1632492914,-0.230118961,0.043694758,-0.079596544,0.054218301,0.060600371,-0.041068106
1632492914,-0.030408427,0.02070127,0.012829911,-0.041258688,-0.077553543,0.071746212
1632492914,0.033066971,0.002829818,0.025729564,-0.033661345,-0.073203304,0.055181585
1632492914,0.081537746,-0.014487213,0.029724052,-0.049982863,-0.079403336,0.013588665
1632492914,0.096252636,-0.013094058,0.041209728,-0.106976889,-0.094266316,0.039444519
1632492914,-0.206424617,0.041286648,-0.070982518,0.090642482,0.104070752,0.040909277
1632492914,-0.440438231,0.116314131,-0.120203129,0.002975452,0.282166588,-0.005517894
1632492914,-0.449700346,0.13909571,-0.09768325,0.070636156,0.214119457,-0.014453001
1632492914,-0.397626533,0.145330303,-0.056761957,-0.004541591,0.048914827,0.071048454
1632492914,-0.413416806,0.167010511,-0.042391821,-0.125915285,-0.11615746,0.197249416
1632492915,-0.564963119,0.222457951,-0.077890886,-0.136331031,-0.052638619,0.323446671
1632492915,-0.68387542,0.186882498,-0.235893167,-0.128493425,0.069852883,0.21728876
1632492915,-0.694011252,0.247581211,-0.120952149,-0.017623236,-0.280405409,-0.204015441
1632492915,-0.626091089,0.094710984,-0.277440424,0.021171208,-0.305249608,-0.057545327
1632492915,-0.65587891,0.103797571,-0.276755804,0.021896903,0.047082148,-0.09757499
1632492915,-0.763407013,0.231350702,-0.150696188,0.068830613,0.177022515,-0.074697829
1632492915,-0.916086091,0.326368839,-0.123063041,0.196252943,0.395870083,0.299935984
1632492915,-0.911542021,0.396001068,-0.045916606,0.184497999,0.338776704,0.432365233
1632492915,-0.63836779,0.231654175,-0.122458462,0.105764796,-0.179307392,0.19172523
1632492915,-0.574796004,0.13616452,-0.218568086,0.376130127,0.08720531,-0.014523127
1632492915,-0.574759628,0.199046035,-0.131667526,0.383010829,0.105639479,-0.32810996
1632492915,-0.636185569,0.223766694,-0.148764507,0.089830396,0.063601235,0.065025575
1632492915,-0.603761286,0.383231047,0.062268335,-0.061310567,-0.305125237,0.162518316
1632492916,-0.554988042,0.065561341,-0.287957362,-0.160316431,-0.301827132,-0.04047142
1632492916,-0.620133348,0.10240727,-0.267967882,-0.043893792,-0.038926929,-0.362448754
1632492916,-0.724927619,0.240097657,-0.166884024,0.104162832,0.107926626,0.059389671
1632492916,-0.755242165,0.414921778,0.011897659,-0.135290587,0.105161191,0.191457479
1632492916,-0.659665279,0.202124688,-0.19451337,-0.101809186,-0.090959065,0.08734349
1632492916,-0.686922664,0.263220395,-0.126004067,-0.018293777,0.079097256,-0.217697168
1632492916,-0.698783637,0.246438885,-0.14106692,-0.074863597,-0.407771367,0.124087219
1632492916,-0.717279436,0.222707392,-0.202950923,0.074878421,0.044089634,0.215835209
1632492916,-0.755783138,0.306288405,-0.153549489,-0.029412762,0.17773215,0.178770165
1632492916,-0.766337164,0.28475749,-0.202870727,0.050461051,0.094204064,0.152802108
1632492916,-0.709650955,0.308426071,-0.143940724,-0.00457573,0.100516691,0.01678876
1632492917,-0.523006255,0.268874109,-0.052293584,-0.241209452,-0.480296049,0.060446174
1632492917,-0.698998386,0.194242444,-0.248899268,-0.007979489,0.038085556,-0.349988064
1632492917,-0.656698477,0.222553822,-0.166336556,0.105769094,-0.090345139,0.116286195
1632492917,-0.601022751,0.238769911,-0.134534843,0.276565265,0.077833164,0.382444242
1632492917,-0.603103355,0.271505153,-0.127173264,0.303910004,0.051635074,0.456127688
1632492917,-0.571701926,0.197520289,-0.185175102,0.46305974,-0.070653293,-0.092168016
1632492917,-0.464684101,0.134889871,-0.159948838,0.043689842,-0.263298776,0.015292188
1632492917,-0.455099586,0.18607063,-0.095791076,-0.006020666,-0.225722148,0.047125141
1632492917,-0.604258685,0.125652327,-0.239003814,0.071048725,0.133316387,-0.081951155
1632492917,-0.659503114,0.139466333,-0.259636215,0.077539445,0.148778647,-0.21108618
1632492918,-0.568238965,0.197909625,-0.154778699,-0.125308974,-0.016672479,0.064193034
1632492918,-0.571582293,0.152522769,-0.208025324,-0.092578685,0.041897132,0.179455572
1632492918,-0.593639727,0.111131459,-0.265677362,-0.009880012,0.065035417,-0.054369629
1632492918,-0.661850724,0.172882522,-0.24082834,0.010652679,0.232421426,-0.522421483
1632492918,-0.63591905,0.312413741,-0.080336398,-0.200567431,0.138420686,0.127954123
1632492918,-0.471074993,0.241014558,-0.051042458,-0.452964903,-0.156469899,0.13308362
1632492918,-0.448010077,0.117716747,-0.168258201,-0.398366656,-0.159204891,0.027586104
1632492918,-0.616856249,0.191561077,-0.198304207,-0.054381776,0.033019312,-0.021405408
1632492918,-0.771587366,0.220594039,-0.272387779,0.158477511,0.402420229,-0.286570648
1632492918,-0.606269594,0.182781795,-0.1879874,-0.023032399,-0.157659405,-0.092044604
1632492918,-0.781207429,0.36741773,-0.08391231,0.076732383,0.518080873,0.413719825
1632492919,-0.769517378,0.303490234,-0.176398722,-0.02599613,0.158896887,-0.010198775
1632492919,-0.65869681,0.221271465,-0.204011581,-0.032510964,-0.097512427,-0.057475563
1632492919,-0.719797587,0.214289084,-0.252840929,0.081170784,0.164064981,-0.173522485
1632492919,-0.655084336,0.247436198,-0.163937122,-0.018435404,0.041909936,-0.091875506
1632492919,-0.592166016,0.07358277,-0.319948423,-0.090292409,-0.051344007,-0.572606806
1632492919,-0.595029008,0.137239924,-0.231064463,-0.103813929,-0.035972623,-0.327042
1632492919,-0.616369974,0.236793162,-0.140779479,-0.082809894,-0.074982771,0.288474579
1632492919,-0.729220647,0.037341398,-0.492366891,-0.118370128,0.045556175,-0.30944372
1632492919,-0.669117404,0.202070327,-0.232715028,-0.044829408,0.123888637,-0.490209806
1632492919,-0.682162443,0.275630407,-0.137535486,-0.019225059,-0.072720075,0.011400485
1632492919,-0.656331766,0.177927339,-0.228229842,0.031400662,-0.010896749,-0.200236
1632492919,-0.721920786,0.266815337,-0.147250557,0.085345618,0.126996082,-0.218132102
1632492920,-0.688257191,0.234941699,-0.163486307,-0.022879789,-0.113306439,0.093209858
1632492920,-0.594554054,0.189916355,-0.157233557,-0.043383224,-0.289825218,0.183574096
1632492920,-0.660566368,0.238212815,-0.159981855,0.056677428,0.016020708,0.108033339
1632492920,-0.478075155,0.108708863,-0.196217944,-0.162728389,-0.288973931,-0.035627548
1632492920,-0.759780253,-0.016009106,-0.522014072,0.023912409,0.175557012,-0.335507944
1632492920,-0.887082015,0.164268171,-0.388595592,0.375315645,0.683021515,-0.420262948
1632492920,-0.698133654,0.304280984,-0.095879612,0.119610546,-0.064491119,-0.005774946
1632492920,-0.752069581,0.14222908,-0.325938116,0.058312454,0.16574559,0.106420158
1632492920,-0.625472033,0.243886808,-0.124915962,-0.061141037,-0.106280091,0.007314965
1632492920,-0.609796643,0.215224822,-0.151412426,-0.06099734,-0.141888321,0.192076954
1632492920,-0.700208541,0.165566256,-0.277416473,0.204498416,0.160469148,0.096733875
1632492921,-0.567515177,0.211275709,-0.140787901,0.115293375,-0.055086439,0.069556768
1632492921,-0.640308346,0.202224795,-0.180653694,0.146434446,-0.057335321,-0.192198114
1632492921,-0.596022437,0.188610473,-0.142386821,0.029875087,-0.061939661,-0.012014511
1632492921,-0.562471191,0.034405739,-0.270625079,0.051387716,0.116544835,-0.36511277
1632492921,-0.534072629,0.12278897,-0.157900737,-0.001908295,0.05043978,-0.292060456
1632492921,-0.549410867,0.201517015,-0.078803967,-0.191835537,-0.005916787,-0.046799904
1632492921,-0.654237985,0.212103447,-0.134316201,-0.147846549,0.164270051,-0.000558973
1632492922,-0.606302196,0.167942396,-0.169821457,-0.242258389,0.168457324,-0.141761546
1632492922,-0.537644757,0.187126372,-0.103949938,-0.409398302,0.099200669,-0.144097426
1632492922,-0.51124168,0.184303973,-0.088615002,-0.567101355,0.026019119,-0.055543255
1632492922,-0.511658915,0.118557677,-0.165776059,-0.382880984,0.038191369,-0.259637331
1632492922,-0.476674911,0.150749054,-0.087115576,-0.281612102,0.039913944,-0.166082254
1632492922,-0.495504254,0.1617257,-0.085828333,0.001589197,-0.01082832,0.02921785
1632492923,-0.591545479,0.216566132,-0.079289623,0.325818729,-0.158192896,0.248797092
1632492923,-0.552257194,0.141413574,-0.163217561,0.392740909,-0.083186485,0.14025153
1632492923,-0.497023733,0.142527623,-0.126456749,0.222668296,-0.016276997,0.018967691
1632492923,-0.596002087,0.253725563,-0.05729056,-0.118566623,-0.180540507,0.206337756
1632492923,-0.698043751,0.195054337,-0.189773262,-0.101341748,-0.008552801,0.296470177
1632492923,-0.646627019,0.247244992,-0.101153764,-0.006058837,0.036190527,-0.097411531
1632492923,-0.709526285,0.143475172,-0.256423558,0.060897836,-0.042598549,0.036420439
1632492923,-0.513699877,0.155419621,-0.121323563,0.09682394,-0.214179771,0.11232191
1632492923,-0.38471831,0.051340241,-0.153982526,0.103226079,-0.196091834,0.174441996
1632492924,-0.554087588,0.023025484,-0.269789718,0.054158763,0.337389865,-0.298802428
1632492924,-0.587352693,0.199890018,-0.106656412,-0.214847332,0.184902838,-0.234979332
1632492924,-0.695515371,0.154086986,-0.209226743,-0.105083861,0.258283734,-0.371160018
1632492924,-0.670437277,0.274164863,-0.055951385,-0.047914153,0.173495137,-0.418436214
1632492924,-0.651078385,0.305747038,-0.004965769,-0.108506827,0.05893391,-0.045825441
1632492924,-0.685824223,0.17668487,-0.176316114,-0.144858372,0.249019633,-0.114503313
1632492924,-0.716367606,0.205789217,-0.164328989,-0.143374524,0.149962889,-0.172567217
1632492924,-0.714585978,0.191993874,-0.170071542,0.101275807,-0.044604373,-0.075175976
1632492924,-0.758027122,0.192422719,-0.187729753,0.084282621,0.171386162,0.069063431
1632492924,-0.75349262,0.266455473,-0.101441967,0.056409366,0.018414361,0.014509309
1632492924,-0.680641565,0.251859788,-0.082840497,-0.060875872,-0.072822424,0.126825399
1632492924,-0.611934189,0.19424936,-0.115740825,-0.161095435,-0.201684381,0.140985112
1632492924,-0.618053648,0.16113676,-0.157753166,-0.149749369,-0.18006456,0.11023634
1632492924,-0.609236608,0.157274872,-0.157083064,-0.089413063,-0.102752001,0.099856086
1632492925,-0.549004332,0.132485589,-0.158097318,-0.169590646,-0.143060663,0.194884089
1632492925,-0.593725545,0.124521973,-0.197571672,-0.012328979,0.11754274,-0.289310124
1632492925,-0.595373051,0.176445979,-0.127997343,-0.08595942,0.060910719,-0.279855763
1632492925,-0.670891341,0.19297358,-0.136235678,-0.081620186,0.062321337,-0.288789388
1632492925,-0.73952585,0.266151965,-0.066403457,-0.015465903,0.183581207,-0.182012638
1632492925,-0.684202336,0.276599668,-0.024034279,-0.155235517,0.014171411,0.124433707
1632492925,-0.631784432,0.133133593,-0.190014769,-0.260434003,-0.029216585,0.056266033
1632492925,-0.639623738,0.141435509,-0.179512445,-0.180828664,0.099310378,-0.156920118
1632492925,-0.594244996,0.121739934,-0.168731961,-0.141853893,-0.06065829,-0.441925192
1632492925,-0.611941145,0.299056492,0.099464459,-0.217654659,0.069851409,-0.194814271
1632492925,-0.618973065,0.160605252,-0.102542533,-0.292751913,0.002331082,-0.093856624
1632492925,-0.518498151,0.08317968,-0.159119712,-0.235322485,-0.257160154,-0.411500571
1632492925,-0.70300158,0.272934447,0.079739373,-0.168199724,0.042219332,0.159407416
1632492925,-0.769506754,0.160031003,-0.177691875,0.081255657,0.20159298,0.28509214
1632492926,-0.788019414,0.197005969,-0.140272156,0.018333667,0.084934365,0.030681491
1632492926,-0.797149749,0.183752124,-0.17750994,0.009184441,0.004732113,-0.024199141
1632492926,-0.832915673,0.186780173,-0.190897197,0.023893106,0.063973272,-0.160433838
1632492926,-0.848052782,0.263178606,-0.055300856,0.05678133,0.190083035,-0.237241635
1632492926,-0.785951124,0.241700565,-0.071688762,0.009718602,-0.089021043,0.236458706
1632492926,-0.585201797,0.139576219,-0.128434982,0.313565194,-0.106616969,0.034409502
1632492926,-0.510629336,0.150519745,-0.075015655,0.33601703,0.003448844,0.122387668
1632492926,-0.566717395,0.138370178,-0.127236366,0.114271521,-0.027309621,0.047096605
1632492926,-0.631108051,0.146505594,-0.14814053,-0.089810645,-0.012616292,-0.032660732
1632492927,-0.597624294,0.045530352,-0.241803701,-0.218707192,-0.37959833,-0.400109675
1632492927,-0.749214583,0.236110594,-0.10827475,0.109551338,0.217983658,0.079223565
1632492927,-0.722550563,0.167135111,-0.214986453,-0.032542389,0.075972838,0.210172396
1632492927,-0.611267729,0.180506829,-0.141185395,0.0071988,-0.159804211,0.260484653
1632492927,-0.568364587,0.171988079,-0.127203798,0.067380558,-0.406106535,0.27531305
1632492927,-0.557348984,0.155594806,-0.158614824,0.212276584,0.025204132,0.083954529
1632492928,-0.570809232,0.167496138,-0.173969833,0.013310228,-0.172140729,0.21293679
1632492928,-0.611388673,0.220675969,-0.153725677,-0.051561643,-0.030752665,0.359395535
1632492928,-0.72904505,0.150390307,-0.296185527,0.085066677,0.397871765,0.260218389
1632492928,-0.608263652,0.180643355,-0.209257321,-0.001961061,0.275701186,-0.024238346
1632492928,-0.564892708,0.165744495,-0.199160035,-0.12350252,0.023562042,-0.028812132
1632492928,-0.611417027,0.267085832,-0.126876112,-0.282867439,0.362035305,-0.228072137
1632492928,-0.439573983,0.316775029,0.044551305,-0.410910058,-0.141729934,-0.121659701
1632492928,-0.361563233,0.192231293,-0.028542241,-0.536430277,-0.472325112,-0.025780936
1632492928,-0.49909826,0.162543723,-0.163266486,-0.137150232,0.174411613,-0.027101736
1632492929,-0.193491185,0.164262881,0.059347773,0.014917564,0.281669604,0.121186844
1632492929,-0.005460015,0.009293288,0.007832544,-0.278712521,0.103300895,0.073277837
1632492929,0.1462776,-0.057758054,0.044056967,-0.442826972,-0.114136387,-0.162309867
1632492929,0.277101474,-0.166228329,-0.038513783,-0.814797606,-0.355317984,-0.282347502
1632492929,0.187889439,-0.013717661,0.138103969,-1.266208271,0.267982616,-0.517447309
1632492929,0.083647649,-0.05525754,-0.058080067,-1.490842819,0.445833417,-0.459753422
1632492929,-0.37527286,0.105425947,0.134467061,-1.627837069,0.830690897,-0.639276823
1632492929,-0.345181396,0.017142795,0.153941015,-0.344603259,0.169533669,-0.016478682
1632492929,-0.203486774,0.032722658,0.001757788,-0.171871852,0.007998353,-0.089272276
1632492929,-0.115608108,0.001620877,0.060959252,-0.078932807,-0.013869967,-0.216696989
1632492930,0.004583903,-0.003856517,0.011582016,0.04433516,-0.04565524,0.022142195
1632492930,-0.006734083,-0.002911424,0.014889117,0.008898411,0.02194237,-0.02354365
1632492930,-0.010412458,-0.000555749,0.008271133,0.005181241,-0.000233562,0.008189794
1632492930,-0.007764675,0.000790866,0.001665266,-0.00644676,0.001828154,-0.003013031
1632492930,0.008875105,-0.004771313,0.013627109,0.188011226,-0.069066943,0.10089108
1632492930,-0.159558001,0.040571846,-0.041221292,0.856361183,-0.076250722,0.485308042
1632492930,-0.045639904,0.010952577,-0.001480365,0.205474307,-0.046339245,0.053439339
1632492931,-0.000367429,0.000346049,-0.004348317,0.010177516,0.019054827,-0.027604578
1632492931,-0.002067738,0.00056698,-0.000959119,-0.011278514,-0.004976376,0.003138315
1632492931,0.002967315,-0.001390493,0.011213789,-0.002104519,-0.047540338,0.001686511
1632492931,-0.603802013,0.164579122,-0.050623642,0.100178174,0.033833663,0.105076227
1632492931,-0.964994678,0.264901749,0.414612762,0.356767562,-0.454746468,-0.610501622
1632492931,-0.777637961,0.215007111,-0.05184074,0.299935668,-0.092863267,0.071231048
1632492931,-0.532405815,0.154326729,-0.003215398,0.353688611,-0.072523023,0.15084777
1632492932,-0.060301263,0.018134627,0.004959237,0.000583804,-0.023421399,0.005218644
1632492932,-0.014579028,0.002006948,-0.026849696,-0.045912075,0.094773573,-0.074731928
1632492932,0.010581478,-0.002675831,0.001274575,-0.898669161,0.18421899,-0.338397702
1632492932,-0.1007344,0.033694552,-0.085341607,-1.183417805,0.319526804,-0.455570117
1632492932,-0.136958185,0.040099257,-0.076027626,-1.11553524,0.475452234,-0.542479825
1632492932,-0.146658393,0.026421479,-0.010320261,-1.05689363,0.40344108,-0.423078838
1632492932,-0.204526692,0.020391644,0.00722246,-0.632215706,0.144993921,-0.228442624
1632492933,-0.4449445,-0.045769167,0.003042394,-0.508031643,0.137186825,-0.286792471
1632492934,-0.359245857,-0.136825584,0.011824208,-0.065826735,0.051901403,0.101836034
1632492934,0.037604131,-0.065619417,0.058351458,6.63E-05,-0.126515443,-0.168688919
1632492934,0.060830261,0.02180542,-0.001049454,0.0251757,-0.006680697,-0.01328829
1632492934,0.060190631,-0.03404719,0.040444349,0.006565187,-0.127913901,-0.12493169
1632492934,-0.142045005,-0.02254381,-0.017660332,0.18756481,-0.035870481,0.007740374
1632492934,-0.370312172,-0.067008711,-0.036684595,0.199480416,-0.088413732,-0.103836381
1632492934,-0.269863523,-0.014596513,-0.053982046,-0.032575672,-0.144829044,0.112707312
1632492934,-0.292889866,-0.011015296,-0.06072258,-0.068465478,-0.022770606,0.119026092
1632492934,-0.486367055,-0.056204621,-0.06886906,-0.061388871,0.068405997,0.002146549
1632492934,-0.519440395,-0.125618362,-0.024342566,0.071523549,0.118534763,0.00383338
1632492934,-0.498115075,-0.18920507,0.030824262,0.066560733,-0.018683125,-0.058559395
1632492935,-0.082132445,-0.037702039,0.010784853,-0.006983428,-0.083009659,-0.061602402
1632492935,0.018717266,0.010584176,-0.004189583,0.015178562,0.001111065,0.013814089
1632492935,0.003987644,-0.003537383,0.00399851,-0.029928548,0.007282027,-0.013739504
1632492935,0.007526632,-0.001947364,0.003553131,-0.015780061,0.003839506,-0.007244261
1632492935,0.002225159,0.003543895,-0.002424117,0.030220783,0.016993238,0.017234081
1632492935,0.002799975,0.000578979,0.000222374,0.001700983,-0.00549741,-0.003072457
1632492935,0.002110324,0.000390089,0.000205807,0.009207121,-0.002233593,0.004223835
1632492935,0.00510759,0.005446289,-0.003309338,2.81E-05,0.020990753,0.020012119
1632492935,0.009572159,0.019687527,-0.014221542,-0.006671937,0.053690607,0.033954198
1632492935,0.176727844,0.066403621,-0.001853131,-0.329191135,0.087193582,-0.10047383
1632492936,0.174254018,0.057839963,0.013198212,-0.656044396,0.11799223,-0.269250794
1632492936,0.116087561,0.0717939,-0.009768241,-0.69836666,0.230877318,-0.209578394
1632492936,0.110721976,0.039841351,0.01078959,-0.747443789,0.21611959,-0.288309917
1632492936,0.112712447,0.043148158,0.011903644,-0.777574254,0.134583175,-0.337580404
1632492936,0.045407762,0.026171252,0.004954551,-0.567106608,0.122414875,-0.214218222
1632492936,0.040316324,-0.004616013,0.016195358,0.192845124,-0.022436306,0.069434581
1632492936,0.119029864,0.033015263,0.029494898,0.650637142,-0.182497485,0.263908646
1632492936,-0.081925933,0.013462319,-0.032907879,0.924201475,-0.16147134,0.451882678
1632492936,0.085735404,0.041702317,0.002380977,0.382293452,-0.115089727,0.199496986
1632492937,0.155228893,0.048790907,0.01006874,0.431130063,-0.138489148,0.088140437
1632492937,0.168675069,0.07462435,-0.006472557,0.279673921,-0.090614802,0.062733095
1632492937,0.130690306,0.083362595,-0.025454752,0.157516463,-0.028170366,0.038441261
1632492937,0.094519679,0.072526655,-0.027870446,0.10112022,0.052549759,0.034226969
1632492937,0.126516956,0.058954126,-0.009505813,-0.016637786,0.059256205,0.041184602
1632492937,0.20540242,0.067886511,0.005182655,-0.100376825,-0.001620836,0.109256617
1632492937,0.174258934,0.055769547,0.007323092,-0.191335879,0.002046946,-0.056438924
1632492937,0.16908657,0.103696504,-0.023126341,-0.142190297,0.096403101,-0.052024694
1632492937,0.192175788,0.102108277,-0.016171482,0.19691866,0.076233122,0.120598201
1632492937,0.243747686,0.030993315,0.043686195,0.515726939,-0.136878598,0.116039642
1632492937,0.267636031,0.02083105,0.054645759,0.601328822,-0.305586152,0.079630785
1632492938,0.162825289,0.038567394,-0.007318592,1.076027487,-0.310093413,0.453390622
1632492938,-0.024323754,0.031518602,-0.045233608,1.158699402,-0.099720803,0.559707088
1632492938,-0.019745695,-0.016618298,0.023445747,1.208848671,-0.108542617,0.442250952
1632492938,0.039173486,-0.015776213,0.027149733,1.220323738,-0.319367711,0.454438297
1632492938,0.091151792,0.000518348,-0.020181796,1.03940328,-0.250395621,0.516278799
1632492938,0.022815642,0.00485142,-0.046713594,0.81999306,-0.181966794,0.396286755
1632492938,-0.077956378,0.029222776,-0.08974487,0.606538199,0.02875589,0.356981793
1632492938,-0.192081499,0.038978628,0.037466991,0.492193232,-0.17374452,0.187756284
1632492938,-0.318031327,0.079835597,-0.070117526,0.56156093,0.001225014,0.127676504
1632492938,-0.313151117,0.077840879,0.142249261,0.773147752,-0.160400332,0.130286909
1632492939,-0.157473591,0.051555706,0.044576584,0.725850023,-0.217178263,0.462048039
1632492939,-0.13758722,0.036272532,-0.072737437,0.765053377,-0.296334136,0.525401341
1632492939,-0.159172705,0.058439885,-0.026286242,0.792016657,-0.283699206,0.314663016
1632492939,-0.114008258,0.01997952,-0.070049034,0.686539788,-0.050330654,0.154716898
1632492939,-0.098446425,0.011038489,-0.070576866,0.517832617,-0.00312734,0.144650685
1632492939,0.02392165,-0.020309557,-0.014419799,0.033045177,-0.018691394,-0.029591278
1632492939,0.022164481,-7.75E-05,0.019670088,-0.118628662,0.011475249,-0.01673168
