Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452055,410223245.6,61.27041268,0.932109245,-0.007301421,-0.060594513,0.060841099,-0.017812451,-0.027208968
1633452055,461959362,61.3221488,0.900657354,7.39E-05,-0.032348287,0.009891711,0.027718498,-0.018008272
1633452055,511998653.4,61.37218809,1.051979207,-0.04199013,-0.076391371,-0.046470609,-0.112673625,0.01808866
1633452055,543796539.3,61.40398598,0.949020777,-0.034281406,0.014913992,-0.021918281,0.058448749,0.007306094
1633452055,577026844,61.43721628,0.959115878,-0.005555535,-0.128720964,0.049008632,-0.052763223,-0.010448675
1633452055,610285759,61.4704752,0.946278155,-0.003477777,-0.036357923,-7.76E-15,-0.077872732,-0.012632625
1633452055,645715236.7,61.50590467,0.824909155,-0.01567955,0.012132211,-0.040256416,0.135260799,-1.61E-15
1633452055,679532766.3,61.5397222,1.078496772,-0.002875432,-0.160214569,-0.026767644,-0.081909146,-0.043462308
1633452055,710876226.4,61.57106566,0.990965804,-0.011041293,-0.02480109,0.007526647,-0.075641866,-0.032807896
1633452055,743757724.8,61.60394716,0.89427471,-0.010699861,0.057205081,-0.014651612,0.134284242,-0.076132004
1633452055,776969432.8,61.63715887,0.90968389,0.008180382,-0.093636094,0.064728658,0.058082738,-0.048930268
1633452055,810237407.7,61.67042685,0.910624347,0.003833144,-0.066667735,0.017883956,-0.084516278,-0.027318194
1633452055,843668222.4,61.70385766,0.916301216,0.000959807,-0.05995438,0.014609164,0.039336377,-0.010330239
1633452055,877075672.1,61.73726511,0.919583113,-0.015762903,-0.057764205,-0.024249044,3.54E-15,0.007311362
1633452055,910294055.9,61.77048349,0.9674103,-0.0139554,-0.059090008,-0.060923956,-0.007388115,0.007388115
1633452055,943639278.4,61.80382872,0.947833986,-0.011503266,-0.066829227,0.026163104,-0.025136697,-0.010262013
1633452055,977132797.2,61.83732224,0.95520917,0.004515737,-0.043980686,-9.24E-15,-0.019373093,-0.041421415
1633452056,10423183.44,61.87061262,0.958143547,-0.004629492,-0.047190396,0.04467776,0.028446979,-0.012721875
1633452056,60405731.2,61.92059517,0.94020582,-0.015575028,0.005427513,-0.033535678,0.035965633,0.005124021
1633452056,143720150,62.00390959,0.939462647,-0.007982382,-0.085083681,-0.002176491,-0.01386963,-0.00945009
1633452056,227024078.4,62.08721352,0.934976252,-0.001706444,-0.039047909,0.02285674,-0.050449725,-0.012678638
1633452056,293588638.3,62.15377808,0.955876025,-0.001939221,-0.036915223,2.33E-15,-0.008218625,-0.003675481
1633452056,343672752.4,62.20386219,0.992520744,0.011384908,0.013045751,-3.66E-15,0.063074269,-0.022879441
1633452056,377117157,62.23730659,0.984034314,-0.003965967,-0.055112037,-3.35E-15,0.01041688,1.16E-14
1633452056,410284042.4,62.27047348,0.967815267,-0.008377016,-0.018162837,-0.067419395,0.007356059,0.007356059
1633452056,443643093.1,62.30383253,0.954203468,0.020922674,-0.044357936,0.043077749,-0.024149899,-0.030022262
1633452056,477167129.5,62.33735657,0.952225338,0.026437171,-0.036456463,0.03090188,9.64E-16,-0.039894159
1633452056,510398387.9,62.37058783,0.979215129,0.022179674,-0.071796814,0.046281682,-0.010480737,-0.014822
1633452056,543625354.8,62.40381479,0.979706235,0.022979851,-0.061602194,6.49E-15,-0.046649356,-0.010303119
1633452056,593837738,62.45402718,0.952489344,-0.035324755,-0.025283974,-0.097013961,-0.121832169,0.012639071
1633452056,643804311.8,62.50399375,1.031702145,-0.01530802,-0.046516986,0.01653334,0.119452663,-0.025613339
1633452056,677038669.6,62.53722811,1.011294893,-0.004908435,-0.11312636,0.08511674,-0.007298701,-0.01264172
1633452056,710448741.9,62.57063818,1.012257978,0.020365586,-0.01401277,0.007316169,-0.068631747,-0.021948506
1633452056,744286775.6,62.60447621,0.950124545,0.011865423,-0.01265329,0.052777747,0.073269371,1.33E-14
1633452056,777670860.3,62.6378603,1.001646564,0.012392373,-0.062932047,-0.010636077,-0.070551754,-0.01302648
1633452056,810555219.7,62.67074466,0.954757182,0.014478237,-0.006010303,0.041464703,0.014659987,1.79E-15
1633452056,927169799.8,62.78735924,0.956264272,0.004520471,-0.046209677,-0.008132518,-0.01544773,-0.012768802
1633452057,44017314.91,62.90420675,0.966532977,0.014420627,-0.069996577,0.094529944,-0.042766667,-0.012520797
1633452057,94080924.99,62.95427036,0.864164074,0.000268854,0.002716265,-0.021136404,0.130812018,0.013266177
1633452057,143804788.6,63.00399423,1.015698541,-0.008928872,-0.018099493,-0.098700312,0.062161453,0.007377208
1633452057,177022218.7,63.03721166,0.991367631,0.073662393,-0.091848867,0.10381513,0.014645109,-0.051778279
1633452057,210474252.7,63.07066369,0.972244841,0.036271991,-0.036444217,3.95E-15,-0.069770456,-0.038490774
1633452057,243813753.1,63.10400319,0.963651704,0.029876815,-0.041613211,0.103475446,0.045446035,9.94E-15
1633452057,277078151.7,63.13726759,0.956078185,0.02681449,-0.04060891,0.007306718,-0.02066652,0.016338319
1633452057,310434341.4,63.17062378,0.957256749,0.031966152,-0.028533395,0.054373922,4.83E-15,-0.020737401
1633452057,377120733.3,63.23731017,0.975303105,0.003925842,-0.003418351,0.009268615,0.02534217,0.017309163
1633452057,443886280.1,63.30407572,0.965890276,0.003309251,-0.10001909,-0.033439689,-0.016316897,-0.007297138
1633452057,477157115.9,63.33734655,0.977989521,0.002183248,-0.015581469,4.49E-18,-0.033000651,1.80E-15
1633452057,577165126.8,63.43735456,0.945805483,0.00312978,-0.052030123,0.013989659,0.010554399,-0.013255501
1633452057,677156686.8,63.53734612,1.066970058,0.006341191,-0.040044405,-0.033849527,-0.095455548,-1.21E-15
1633452057,727100372.3,63.58728981,1.028136101,-0.008032544,-0.024759583,-0.03346275,-0.053474664,0.008151781
1633452057,793801307.7,63.65399075,1.004565189,0.001802039,-0.064591669,0.042838988,0.005522503,-0.009970005
1633452057,843769311.9,63.70395875,0.992326677,0.077442838,-0.012273255,0.11910207,0.051214676,-0.042029416
1633452057,877013206.5,63.73720264,0.982065727,0.060427881,-0.031664002,0.069933458,0.135325209,-0.007371634
1633452057,910412311.6,63.77060175,0.962283626,0.064766899,-0.151311273,0.033219303,-0.054729096,-0.019179172
1633452057,943860769.3,63.80405021,0.968656008,-0.010916801,-0.095880037,-0.04530642,-0.08217183,-1.42E-14
1633452057,993798732.8,63.85398817,0.940046312,-0.012841335,-0.051311898,-0.038168073,0.051389162,0.005203026
1633452058,43893337.25,63.90408278,0.980863846,-0.013427523,-0.117476145,-0.052504449,-0.100889285,1.97E-15
1633452058,77288627.62,63.93747807,0.975426707,-0.01289984,-0.063667934,0.036701721,0.010380814,-1.06E-14
1633452058,110499858.9,63.9706893,1.035045562,-0.001897936,-0.125122243,0.010411567,-0.10201211,0.012751514
1633452058,143800258.6,64.0039897,1.011930621,-0.00811392,0.025213524,0.055121668,-0.086695086,0.019316745
1633452058,210489749.9,64.07067919,0.960786385,-0.011075485,-0.035271717,-0.062464728,0.064319796,-0.002464554
1633452058,277226686.5,64.13741612,0.98549458,-0.009952234,-0.16828949,0.06346898,-0.164575485,-0.03173449
1633452058,310543775.6,64.17073321,0.982534652,-0.008555026,0.096445572,0.014751643,-0.012775297,0.007375821
1633452058,343779325.5,64.20396876,0.954767852,0.019590785,-0.022863469,0.010346334,0.122637882,-0.021947889
1633452058,377191782,64.23738122,0.971672753,0.008121466,-0.08398161,0.034999101,-0.087269195,-0.030962013
1633452058,410476684.6,64.27066612,0.972981055,-0.014287014,0.122478988,-0.03127787,0.054174863,0.010425957
1633452058,443804264.1,64.3039937,0.975152401,0.023471828,-0.168025059,0.063040992,0.012608198,-1.26E-14
1633452058,477245807.6,64.33743525,0.970637087,0.017537034,-0.040789123,-0.03434262,-0.063830593,-0.019371849
1633452058,510445118,64.37063456,0.978858482,0.024317081,-0.034889626,0.084211983,0.045529618,-0.027635431
