Sec,NanoSec,v_x,v_y,v_z,w_x,w_y,w_z
1632492922,202272176.7,-0.495504254,0.1617257,-0.085828333,0.001589197,-0.01082832,0.02921785
1632492922,585688591,-0.591545479,0.216566132,-0.079289623,0.325818729,-0.158192896,0.248797092
1632492922,619154691.7,-0.552257194,0.141413574,-0.163217561,0.392740909,-0.083186485,0.14025153
1632492922,819224357.6,-0.497023733,0.142527623,-0.126456749,0.222668296,-0.016276997,0.018967691
1632492923,19227266.31,-0.596002087,0.253725563,-0.05729056,-0.118566623,-0.180540507,0.206337756
1632492923,52522182.46,-0.698043751,0.195054337,-0.189773262,-0.101341748,-0.008552801,0.296470177
1632492923,102515220.6,-0.646627019,0.247244992,-0.101153764,-0.006058837,0.036190527,-0.097411531
1632492923,169148922,-0.709526285,0.143475172,-0.256423558,0.060897836,-0.042598549,0.036420439
1632492923,302497863.8,-0.513699877,0.155419621,-0.121323563,0.09682394,-0.214179771,0.11232191
1632492923,485886573.8,-0.38471831,0.051340241,-0.153982526,0.103226079,-0.196091834,0.174441996
1632492923,585862636.6,-0.554087588,0.023025484,-0.269789718,0.054158763,0.337389865,-0.298802428
1632492923,669203758.2,-0.587352693,0.199890018,-0.106656412,-0.214847332,0.184902838,-0.234979332
1632492923,752630710.6,-0.695515371,0.154086986,-0.209226743,-0.105083861,0.258283734,-0.371160018
1632492923,785886287.7,-0.670437277,0.274164863,-0.055951385,-0.047914153,0.173495137,-0.418436214
1632492923,819035530.1,-0.651078385,0.305747038,-0.004965769,-0.108506827,0.05893391,-0.045825441
1632492923,902470588.7,-0.685824223,0.17668487,-0.176316114,-0.144858372,0.249019633,-0.114503313
1632492923,985926628.1,-0.716367606,0.205789217,-0.164328989,-0.143374524,0.149962889,-0.172567217
1632492924,85932731.63,-0.714585978,0.191993874,-0.170071542,0.101275807,-0.044604373,-0.075175976
1632492924,186001777.6,-0.758027122,0.192422719,-0.187729753,0.084282621,0.171386162,0.069063431
1632492924,219169616.7,-0.75349262,0.266455473,-0.101441967,0.056409366,0.018414361,0.014509309
1632492924,302439689.6,-0.680641565,0.251859788,-0.082840497,-0.060875872,-0.072822424,0.126825399
1632492924,385951757.4,-0.611934189,0.19424936,-0.115740825,-0.161095435,-0.201684381,0.140985112
1632492924,419151306.2,-0.618053648,0.16113676,-0.157753166,-0.149749369,-0.18006456,0.11023634
1632492924,452488422.4,-0.609236608,0.157274872,-0.157083064,-0.089413063,-0.102752001,0.099856086
1632492924,552620410.9,-0.549004332,0.132485589,-0.158097318,-0.169590646,-0.143060663,0.194884089
1632492924,652548790,-0.593725545,0.124521973,-0.197571672,-0.012328979,0.11754274,-0.289310124
1632492924,685970306.4,-0.595373051,0.176445979,-0.127997343,-0.08595942,0.060910719,-0.279855763
1632492924,752610206.6,-0.670891341,0.19297358,-0.136235678,-0.081620186,0.062321337,-0.288789388
1632492924,819241285.3,-0.73952585,0.266151965,-0.066403457,-0.015465903,0.183581207,-0.182012638
1632492924,869333267.2,-0.684202336,0.276599668,-0.024034279,-0.155235517,0.014171411,0.124433707
1632492924,919363260.3,-0.631784432,0.133133593,-0.190014769,-0.260434003,-0.029216585,0.056266033
1632492925,19371747.97,-0.639623738,0.141435509,-0.179512445,-0.180828664,0.099310378,-0.156920118
1632492925,119366645.8,-0.594244996,0.121739934,-0.168731961,-0.141853893,-0.06065829,-0.441925192
1632492925,152633667,-0.611941145,0.299056492,0.099464459,-0.217654659,0.069851409,-0.194814271
1632492925,269333362.6,-0.618973065,0.160605252,-0.102542533,-0.292751913,0.002331082,-0.093856624
1632492925,385993719.1,-0.518498151,0.08317968,-0.159119712,-0.235322485,-0.257160154,-0.411500571
1632492925,419251918.8,-0.70300158,0.272934447,0.079739373,-0.168199724,0.042219332,0.159407416
1632492925,452645778.7,-0.769506754,0.160031003,-0.177691875,0.081255657,0.20159298,0.28509214
1632492925,535939693.5,-0.788019414,0.197005969,-0.140272156,0.018333667,0.084934365,0.030681491
1632492925,619279384.6,-0.797149749,0.183752124,-0.17750994,0.009184441,0.004732113,-0.024199141
1632492925,652676820.8,-0.832915673,0.186780173,-0.190897197,0.023893106,0.063973272,-0.160433838
1632492925,685916423.8,-0.848052782,0.263178606,-0.055300856,0.05678133,0.190083035,-0.237241635
1632492925,769217252.7,-0.785951124,0.241700565,-0.071688762,0.009718602,-0.089021043,0.236458706
1632492926,19290208.82,-0.585201797,0.139576219,-0.128434982,0.313565194,-0.106616969,0.034409502
1632492926,286057233.8,-0.510629336,0.150519745,-0.075015655,0.33601703,0.003448844,0.122387668
1632492926,386075258.3,-0.566717395,0.138370178,-0.127236366,0.114271521,-0.027309621,0.047096605
1632492926,485962390.9,-0.631108051,0.146505594,-0.14814053,-0.089810645,-0.012616292,-0.032660732
1632492926,585986137.4,-0.597624294,0.045530352,-0.241803701,-0.218707192,-0.37959833,-0.400109675
1632492926,735953331,-0.749214583,0.236110594,-0.10827475,0.109551338,0.217983658,0.079223565
1632492926,886034250.3,-0.722550563,0.167135111,-0.214986453,-0.032542389,0.075972838,0.210172396
1632492926,919554233.6,-0.611267729,0.180506829,-0.141185395,0.0071988,-0.159804211,0.260484653
1632492926,952685356.1,-0.568364587,0.171988079,-0.127203798,0.067380558,-0.406106535,0.27531305
1632492927,235832214.4,-0.557348984,0.155594806,-0.158614824,0.212276584,0.025204132,0.083954529
1632492927,536029815.7,-0.570809232,0.167496138,-0.173969833,0.013310228,-0.172140729,0.21293679
1632492927,586069107.1,-0.611388673,0.220675969,-0.153725677,-0.051561643,-0.030752665,0.359395535
1632492927,619379520.4,-0.72904505,0.150390307,-0.296185527,0.085066677,0.397871765,0.260218389
1632492927,652868747.7,-0.608263652,0.180643355,-0.209257321,-0.001961061,0.275701186,-0.024238346
1632492927,919563293.5,-0.564892708,0.165744495,-0.199160035,-0.12350252,0.023562042,-0.028812132
1632492928,186143875.1,-0.611417027,0.267085832,-0.126876112,-0.282867439,0.362035305,-0.228072137
1632492928,219414711,-0.439573983,0.316775029,0.044551305,-0.410910058,-0.141729934,-0.121659701
1632492928,252829551.7,-0.361563233,0.192231293,-0.028542241,-0.536430277,-0.472325112,-0.025780936
1632492928,452744245.5,-0.49909826,0.162543723,-0.163266486,-0.137150232,0.174411613,-0.027101736
1632492928,652724266.1,-0.193491185,0.164262881,0.059347773,0.014917564,0.281669604,0.121186844
1632492928,702827215.2,-0.005460015,0.009293288,0.007832544,-0.278712521,0.103300895,0.073277837
1632492928,752806186.7,0.1462776,-0.057758054,0.044056967,-0.442826972,-0.114136387,-0.162309867
1632492928,869438648.2,0.277101474,-0.166228329,-0.038513783,-0.814797606,-0.355317984,-0.282347502
1632492928,986096382.1,0.187889439,-0.013717661,0.138103969,-1.266208271,0.267982616,-0.517447309
1632492929,36113262.18,0.083647649,-0.05525754,-0.058080067,-1.490842819,0.445833417,-0.459753422
1632492929,219442367.6,-0.37527286,0.105425947,0.134467061,-1.627837069,0.830690897,-0.639276823
1632492929,386186599.7,-0.345181396,0.017142795,0.153941015,-0.344603259,0.169533669,-0.016478682
1632492929,419594764.7,-0.203486774,0.032722658,0.001757788,-0.171871852,0.007998353,-0.089272276
1632492929,452870845.8,-0.115608108,0.001620877,0.060959252,-0.078932807,-0.013869967,-0.216696989
1632492929,536159753.8,0.004583903,-0.003856517,0.011582016,0.04433516,-0.04565524,0.022142195
1632492929,619611263.3,-0.006734083,-0.002911424,0.014889117,0.008898411,0.02194237,-0.02354365
1632492929,702986717.2,-0.010412458,-0.000555749,0.008271133,0.005181241,-0.000233562,0.008189794
1632492929,786223888.4,-0.007764675,0.000790866,0.001665266,-0.00644676,0.001828154,-0.003013031
1632492929,952784776.7,0.008875105,-0.004771313,0.013627109,0.188011226,-0.069066943,0.10089108
1632492930,136204719.5,-0.159558001,0.040571846,-0.041221292,0.856361183,-0.076250722,0.485308042
1632492930,369616746.9,-0.045639904,0.010952577,-0.001480365,0.205474307,-0.046339245,0.053439339
1632492930,586256742.5,-0.000367429,0.000346049,-0.004348317,0.010177516,0.019054827,-0.027604578
1632492930,619579315.2,-0.002067738,0.00056698,-0.000959119,-0.011278514,-0.004976376,0.003138315
1632492930,669635772.7,0.002967315,-0.001390493,0.011213789,-0.002104519,-0.047540338,0.001686511
1632492930,903104305.3,-0.603802013,0.164579122,-0.050623642,0.100178174,0.033833663,0.105076227
1632492931,119761705.4,-0.964994678,0.264901749,0.414612762,0.356767562,-0.454746468,-0.610501622
1632492931,252985715.9,-0.777637961,0.215007111,-0.05184074,0.299935668,-0.092863267,0.071231048
1632492931,386359214.8,-0.532405815,0.154326729,-0.003215398,0.353688611,-0.072523023,0.15084777
1632492931,586414337.2,-0.060301263,0.018134627,0.004959237,0.000583804,-0.023421399,0.005218644
1632492931,786366224.3,-0.014579028,0.002006948,-0.026849696,-0.045912075,0.094773573,-0.074731928
1632492931,919663667.7,0.010581478,-0.002675831,0.001274575,-0.898669161,0.18421899,-0.338397702
1632492932,53090095.52,-0.1007344,0.033694552,-0.085341607,-1.183417805,0.319526804,-0.455570117
1632492932,86336135.86,-0.136958185,0.040099257,-0.076027626,-1.11553524,0.475452234,-0.542479825
1632492932,119549751.3,-0.146658393,0.026421479,-0.010320261,-1.05689363,0.40344108,-0.423078838
1632492932,303070068.4,-0.204526692,0.020391644,0.00722246,-0.632215706,0.144993921,-0.228442624
1632492932,903222084,-0.4449445,-0.045769167,0.003042394,-0.508031643,0.137186825,-0.286792471
1632492933,503149271,-0.359245857,-0.136825584,0.011824208,-0.065826735,0.051901403,0.101836034
1632492933,686365604.4,0.037604131,-0.065619417,0.058351458,6.63E-05,-0.126515443,-0.168688919
1632492933,736409187.3,0.060830261,0.02180542,-0.001049454,0.0251757,-0.006680697,-0.01328829
1632492933,786364078.5,0.060190631,-0.03404719,0.040444349,0.006565187,-0.127913901,-0.12493169
1632492933,919717788.7,-0.142045005,-0.02254381,-0.017660332,0.18756481,-0.035870481,0.007740374
1632492934,69685697.56,-0.370312172,-0.067008711,-0.036684595,0.199480416,-0.088413732,-0.103836381
1632492934,119674682.6,-0.269863523,-0.014596513,-0.053982046,-0.032575672,-0.144829044,0.112707312
1632492934,153135776.5,-0.292889866,-0.011015296,-0.06072258,-0.068465478,-0.022770606,0.119026092
1632492934,186405658.7,-0.486367055,-0.056204621,-0.06886906,-0.061388871,0.068405997,0.002146549
1632492934,286462307,-0.519440395,-0.125618362,-0.024342566,0.071523549,0.118534763,0.00383338
1632492934,386436700.8,-0.498115075,-0.18920507,0.030824262,0.066560733,-0.018683125,-0.058559395
1632492934,519695282,-0.082132445,-0.037702039,0.010784853,-0.006983428,-0.083009659,-0.061602402
1632492934,669829368.6,0.018717266,0.010584176,-0.004189583,0.015178562,0.001111065,0.013814089
1632492934,719792366,0.003987644,-0.003537383,0.00399851,-0.029928548,0.007282027,-0.013739504
1632492934,753192663.2,0.007526632,-0.001947364,0.003553131,-0.015780061,0.003839506,-0.007244261
1632492934,786690235.1,0.002225159,0.003543895,-0.002424117,0.030220783,0.016993238,0.017234081
1632492934,903261661.5,0.002799975,0.000578979,0.000222374,0.001700983,-0.00549741,-0.003072457
1632492935,19792556.76,0.002110324,0.000390089,0.000205807,0.009207121,-0.002233593,0.004223835
1632492935,69843769.07,0.00510759,0.005446289,-0.003309338,2.81E-05,0.020990753,0.020012119
1632492935,136543750.8,0.009572159,0.019687527,-0.014221542,-0.006671937,0.053690607,0.033954198
1632492935,336585283.3,0.176727844,0.066403621,-0.001853131,-0.329191135,0.087193582,-0.10047383
1632492935,519989252.1,0.174254018,0.057839963,0.013198212,-0.656044396,0.11799223,-0.269250794
1632492935,553203582.8,0.116087561,0.0717939,-0.009768241,-0.69836666,0.230877318,-0.209578394
1632492935,586553096.8,0.110721976,0.039841351,0.01078959,-0.747443789,0.21611959,-0.288309917
1632492935,620045185.1,0.112712447,0.043148158,0.011903644,-0.777574254,0.134583175,-0.337580404
1632492935,803405284.9,0.045407762,0.026171252,0.004954551,-0.567106608,0.122414875,-0.214218222
1632492935,986649751.7,0.040316324,-0.004616013,0.016195358,0.192845124,-0.022436306,0.069434581
1632492936,86637735.37,0.119029864,0.033015263,0.029494898,0.650637142,-0.182497485,0.263908646
1632492936,186548709.9,-0.081925933,0.013462319,-0.032907879,0.924201475,-0.16147134,0.451882678
1632492936,353089332.6,0.085735404,0.041702317,0.002380977,0.382293452,-0.115089727,0.199496986
1632492936,519915103.9,0.155228893,0.048790907,0.01006874,0.431130063,-0.138489148,0.088140437
1632492936,586691856.4,0.168675069,0.07462435,-0.006472557,0.279673921,-0.090614802,0.062733095
1632492936,669992923.7,0.130690306,0.083362595,-0.025454752,0.157516463,-0.028170366,0.038441261
1632492936,719982147.2,0.094519679,0.072526655,-0.027870446,0.10112022,0.052549759,0.034226969
1632492936,853279113.8,0.126516956,0.058954126,-0.009505813,-0.016637786,0.059256205,0.041184602
1632492936,986667156.2,0.20540242,0.067886511,0.005182655,-0.100376825,-0.001620836,0.109256617
1632492937,103475093.8,0.174258934,0.055769547,0.007323092,-0.191335879,0.002046946,-0.056438924
1632492937,220084190.4,0.16908657,0.103696504,-0.023126341,-0.142190297,0.096403101,-0.052024694
1632492937,270055770.9,0.192175788,0.102108277,-0.016171482,0.19691866,0.076233122,0.120598201
1632492937,320013761.5,0.243747686,0.030993315,0.043686195,0.515726939,-0.136878598,0.116039642
1632492937,353268146.5,0.267636031,0.02083105,0.054645759,0.601328822,-0.305586152,0.079630785
1632492937,503465652.5,0.162825289,0.038567394,-0.007318592,1.076027487,-0.310093413,0.453390622
1632492937,653384685.5,-0.024323754,0.031518602,-0.045233608,1.158699402,-0.099720803,0.559707088
1632492937,686652660.4,-0.019745695,-0.016618298,0.023445747,1.208848671,-0.108542617,0.442250952
1632492937,720130205.2,0.039173486,-0.015776213,0.027149733,1.220323738,-0.319367711,0.454438297
1632492937,886769294.7,0.091151792,0.000518348,-0.020181796,1.03940328,-0.250395621,0.516278799
1632492938,70062160.49,0.022815642,0.00485142,-0.046713594,0.81999306,-0.181966794,0.396286755
1632492938,120132684.7,-0.077956378,0.029222776,-0.08974487,0.606538199,0.02875589,0.356981793
1632492938,220112800.6,-0.192081499,0.038978628,0.037466991,0.492193232,-0.17374452,0.187756284
1632492938,336750745.8,-0.318031327,0.079835597,-0.070117526,0.56156093,0.001225014,0.127676504
1632492938,386690139.8,-0.313151117,0.077840879,0.142249261,0.773147752,-0.160400332,0.130286909
1632492938,503276825,-0.157473591,0.051555706,0.044576584,0.725850023,-0.217178263,0.462048039
1632492938,620020151.1,-0.13758722,0.036272532,-0.072737437,0.765053377,-0.296334136,0.525401341
1632492938,770072221.8,-0.159172705,0.058439885,-0.026286242,0.792016657,-0.283699206,0.314663016
1632492938,920075893.4,-0.114008258,0.01997952,-0.070049034,0.686539788,-0.050330654,0.154716898
1632492938,970103740.7,-0.098446425,0.011038489,-0.070576866,0.517832617,-0.00312734,0.144650685
1632492939,53471803.67,0.02392165,-0.020309557,-0.014419799,0.033045177,-0.018691394,-0.029591278
1632492939,120089769.4,0.022164481,-7.75E-05,0.019670088,-0.118628662,0.011475249,-0.01673168
1632492939,253451347.4,-0.109968229,0.045415743,-0.01990347,0.314527162,-0.040285213,0.080704243
1632492939,386831760.4,-0.225051241,0.12073914,-0.005220747,0.35838708,-0.135226564,0.243709739
1632492939,520241737.4,-0.426789156,0.161894396,-0.122583695,0.495168058,-0.161628067,0.277943736
1632492939,653499126.4,-0.382845767,0.175584117,-0.089592823,0.552598723,-0.267199338,0.370004535
1632492939,770005703,-0.342775261,0.072193132,-0.165924184,0.537749427,-0.099779406,0.210286272
1632492939,920052528.4,-0.235147649,0.042351521,-0.115923555,0.080599251,-0.054168088,-0.161984627
1632492939,986891746.5,-0.263315648,0.075517171,-0.105025881,0.095861672,-0.006618879,-0.051396986
1632492940,120249271.4,-0.034306223,0.047970638,0.014840206,-0.099499479,-0.013419865,0.194384876
1632492940,270083189,-0.109851351,0.034610025,-0.046583187,-0.031857541,-0.108634911,0.39498434
1632492940,320071220.4,-0.189646705,0.031961344,-0.103120136,0.000983934,-0.078978239,0.24445414
1632492940,353580236.4,-0.297604133,0.060495117,-0.154913674,0.094505602,0.007874672,0.069241503
1632492940,386844158.2,-0.344176153,0.056283249,-0.187892636,0.251135177,-0.075724895,-0.152111093
1632492940,553333282.5,-0.506223276,0.168627553,-0.201942939,0.151118125,0.053408005,-0.214130985
1632492940,720180749.9,-0.331979737,0.049329074,-0.169238716,0.130210307,0.069902877,-0.158361725
1632492940,853677272.8,-0.048723337,0.035330562,-0.004841603,-0.020097449,-0.028277334,0.010730324
1632492941,170264720.9,-0.057958326,0.018304935,-0.022250044,-0.034545891,-0.004311281,0.001755225
1632492941,386986255.6,-0.316124378,0.106671174,-0.115533126,-0.016054901,-0.006699932,-0.09987569
1632492941,420302867.9,-0.356844262,0.132795833,-0.119593564,-0.060440579,-0.179008607,0.024698149
1632492941,453565597.5,-0.421204729,0.116511349,-0.169268376,-0.024917038,-0.091916103,0.15349708
1632492941,620206356,-0.503710282,0.162975674,-0.200101497,0.025311317,0.081295583,0.100183202
1632492941,786883354.2,-0.685734115,0.225819291,-0.292480344,0.127990106,0.336733192,-0.211737105
1632492941,820290803.9,-0.682148959,0.245174151,-0.282769719,0.180550055,0.477890354,-0.314157656
1632492941,853589296.3,-0.382602658,0.340909558,-0.013017618,-0.087908747,-0.067327046,-0.143344327
1632492941,887018203.7,-0.229961756,0.147116729,-0.045260835,-0.256348153,-0.495767026,-0.077449267
1632492941,920376777.6,-0.190364512,0.13974652,-0.019869899,-0.310864029,-0.51335431,0.091171395
1632492941,953517198.6,-0.160402528,0.147607298,0.007014363,-0.259893174,-0.276151017,0.35900821
1632492941,987022399.9,-0.20603399,-0.064657929,-0.178061617,-0.031063892,-0.017519933,0.008851058
1632492942,270564317.7,-0.002722858,0.003116901,0.00057527,0.00189587,0.006364537,-0.005754876
1632492942,553734302.5,0.003643791,9.94E-05,0.002387139,5.75E-15,2.30E-15,0
1632492942,586909771,0.002734885,-0.000120339,0.001647479,0.006521365,-0.001466932,0.003056247
1632492942,753522872.9,0.002498663,-2.65E-05,0.001567931,3.39E-05,0.003362312,-0.002038242
1632492942,920251369.5,0.001310819,-0.000399646,0.000537805,0,9.43E-17,0
1632492942,953724384.3,0.001799396,-0.000397395,0.000850123,-0.006464469,0.001450638,-0.003037138
1632492943,203689813.6,0.000847064,-6.70E-05,0.000489269,-0.00026703,0.000813009,-0.000299364
1632492943,553701877.6,-0.034421624,0.004232988,-0.018723373,-0.151649846,-0.180180973,0.229661183
1632492943,703732252.1,-0.196343651,-0.117629297,-0.213180727,-0.398923625,-0.250061975,0.241263383
1632492943,753572225.6,-0.360869341,-0.084402348,-0.295267101,-0.369751356,-0.031976825,-0.044350853
1632492943,936979293.8,-0.555659037,0.27046083,-0.131395955,-0.143348796,0.3184642,-0.38281435
1632492944,287095069.9,-0.183461363,0.099587894,-0.028736043,-0.039714566,-0.029150831,0.050457396
1632492944,537045240.4,-0.369674112,0.069867676,-0.191909542,-0.235956652,-0.379221776,0.28807952
1632492944,620461940.8,-0.585764883,-0.091304131,-0.510464757,0.133263059,-0.099906578,0.545637814
1632492944,653879165.6,-0.467715617,-0.101982101,-0.439520437,0.145699479,-0.022160245,0.417622094
1632492944,687051296.2,-0.352765519,-0.07548528,-0.330869586,0.107907445,0.001685457,0.132331365
1632492944,737116813.7,-0.280611087,0.068895555,-0.132720495,0.17041947,-0.032754302,-0.34347907
1632492944,787198782,-0.291128766,0.123321721,-0.081368767,0.332365808,0.044993215,-0.325593241
1632492944,903672695.2,-0.102754014,-0.004090882,-0.068520424,0.248967878,-0.013880399,-0.345275879
1632492945,37083148.96,0.015876133,0.009488135,0.017766195,0.024499411,-0.005688985,-0.146822347
1632492945,87204217.91,-0.03405958,0.066286673,0.040801901,-0.115302272,0.028930486,0.078232449
1632492945,120474815.4,-0.092477824,0.116346319,0.052635348,-0.211302962,0.06890957,0.307670222
1632492945,187014102.9,-0.283211755,0.211773383,0.015568113,-0.149389556,0.181750529,0.550166417
1632492945,436932802.2,-0.190357854,0.167576569,0.015021553,0.09145619,0.094760356,0.070453836
1632492945,653692722.3,-0.163386297,0.1436975,0.003137703,0.08758172,-0.294961672,0.238362406
1632492945,687134742.7,-0.272719677,0.112038007,-0.103069446,0.216475236,-0.265709543,0.173140738
1632492945,720486640.9,-0.373247894,0.09831272,-0.184267126,0.392624042,-0.157590853,0.039994666
1632492945,837180137.6,-0.303482029,0.086467344,-0.140060099,0.337092698,0.052003971,-0.16026057
1632492945,953792810.4,-0.263040003,0.050508352,-0.138017114,-0.030472537,0.277267191,0.007197997
1632492946,70377349.85,-0.006081781,0.030672476,0.018325026,-0.072412981,-0.09380126,0.046847104
1632492946,187171220.8,0.172735341,-0.050306119,0.074949339,-0.098125305,-0.558941715,0.128986268
1632492946,287169218.1,0.095766362,-0.135693698,-0.03819569,0.012626332,-0.142421345,0.011447252
1632492946,537116527.6,-0.052651798,0.052153743,0.005538057,-0.113563562,0.073912075,0.021129102
1632492946,720529556.3,0.024271943,-0.061535812,-0.032163646,-0.20120878,-0.042881109,-0.091580004
1632492946,887303829.2,-0.190507674,0.063194894,-0.074985064,-0.58522148,0.32042801,-0.393765389
1632492947,154079675.7,-0.264776584,0.099771827,-0.077345585,-0.208416734,0.183662912,-0.305784844
1632492947,287378788,0.087278414,0.001680713,0.076840561,-0.105805746,-0.186512367,0.158782205
1632492947,503961563.1,0.014854155,-0.011186087,-0.008330767,-0.411390339,-0.070772114,-0.189229014
1632492947,820574283.6,-0.304777589,0.071263219,-0.083255104,-0.314080582,0.097457235,-0.442502302
1632492947,953890323.6,-0.299045794,0.009591372,-0.225017606,-0.005056669,-0.034563897,-0.459401028
1632492947,987312793.7,-0.395658766,0.0181009,-0.265058029,0.034382169,0.163913447,-0.310349306
1632492948,20799636.84,-0.484277448,0.044200896,-0.247392025,0.070525154,0.39397882,-0.135903132
1632492948,320764064.8,-0.22290805,0.040691812,-0.038979159,0.016920715,-0.146340621,0.007028722
1632492948,653968811,0.022457327,-0.000526098,0.013567655,-0.000563124,0.045234596,0.019312116
1632492948,753974199.3,0.014829662,0.007398277,0.031646853,0.003157616,-0.053329909,0.030750883
1632492948,920779705,0.101694685,-0.008814577,0.052374897,0.001700907,-0.493146777,0.493174275
1632492949,54245233.54,0.265194917,-0.052381153,0.088414702,-0.187804767,-0.777009412,0.947480094
1632492949,87453842.16,0.255436564,-0.077967016,0.030489854,-0.213552998,-0.768609218,0.987672537
1632492949,237344741.8,-0.207282672,-0.015007813,-0.201866292,0.331525915,0.037187522,-0.076868901
1632492949,387433290.5,-0.732350104,0.265277829,0.002236082,0.558076972,0.976120178,-0.530176522
1632492949,454119682.3,-0.839397017,0.36623495,0.112371534,0.658066249,1.008989602,-0.473794191
1632492949,520651340.5,-0.881597172,0.473959401,0.250719048,0.596634585,0.885619666,-0.077122036
1632492949,604245662.7,-0.650790663,0.266133781,-0.036197832,0.221581469,0.569369551,0.327476728
1632492949,687790870.7,-0.072416068,0.045218105,0.016488658,0.120707813,-0.0097452,-0.014188571
1632492949,720780372.6,0.067639934,0.083426017,0.199185674,0.090006884,-0.453452673,0.06739089
1632492949,870709180.8,0.080131366,-0.060531918,-0.031902689,0.236788558,-0.453824911,0.173994167
1632492950,87406158.45,-0.419817125,0.113354536,-0.124162243,0.178079638,0.162712605,-0.018230556
1632492950,187442302.7,-0.300944975,0.023542509,-0.1644951,0.164069947,0.048467883,-0.154108811
1632492950,237490177.2,-0.138796827,0.044081599,-0.034329978,0.014445963,0.162729405,-0.021559722
1632492950,287491798.4,0.038765789,0.024898859,0.056785358,-0.124416809,-0.155385323,0.005285883
1632492950,437470674.5,0.254969714,-0.137815291,-0.042368274,-0.340582243,-0.330215509,-0.264003541
1632492950,587514162.1,-0.260147912,0.095264491,0.010122651,-0.798094079,0.431994052,0.111378792
1632492950,620989322.7,-0.415629327,0.173934636,0.044300012,-0.673574883,0.8297928,0.172736734
1632492950,654205322.3,-0.503839638,0.195325718,0.018610028,-0.661011433,0.938443613,-0.159158819
1632492950,837410211.6,-0.276552544,0.085127896,-0.005870145,-0.226160392,0.035561319,-0.259913544
1632492951,137512683.9,0.049052905,-0.011680395,0.002255338,-0.184189887,-0.02001602,-0.058771947
1632492951,287567615.5,-0.126149499,0.025972464,-0.0137581,-0.43072461,0.115995097,0.049654912
1632492951,320917606.4,-0.216541556,0.026800502,-0.077178409,-0.401889674,0.272149923,0.016438008
1632492951,354270696.6,-0.293562076,0.040858221,-0.092505678,-0.340809072,0.276698715,-0.372567695
1632492951,387492656.7,-0.337679452,0.034596374,-0.134339756,-0.314173694,0.059933286,-0.541492976
1632492951,437490224.8,-0.403707606,0.012337587,-0.207021238,-0.113549466,-0.22300573,-0.833480522
1632492951,637658596,-0.5448731,0.111176616,-0.045616635,0.091913015,0.272185035,0.339159966
1632492951,837710857.4,-0.312888351,0.104811044,0.018874685,-0.089604407,0.267770001,0.180593986
1632492951,887737751,-0.079594691,0.027557728,0.005494994,-0.007137442,-0.146031209,0.024394649
1632492951,920964717.9,0.040897692,-0.002340045,0.034133908,0.028976334,-0.278155286,-0.137103475
1632492952,170907020.6,-0.092371032,0.020269026,-0.032750817,0.015661855,-0.322955779,0.203942979
1632492952,421006679.5,-0.890108135,0.206795956,-0.301287187,0.282977523,0.818587273,-0.706162252
1632492952,454289674.8,-0.840786633,0.358792321,0.168960603,0.300771726,0.546150557,-0.616479716
1632492952,487659215.9,-0.677176077,0.295128345,0.165072149,0.089355807,-0.133314608,-0.023227578
1632492952,521036624.9,-0.756743683,0.180333662,-0.198711972,0.156368342,0.098128157,0.110602477
1632492952,670991182.3,-0.129686317,0.05565933,0.022501439,0.034386475,-0.130906867,0.123815162
1632492952,837581157.7,-0.277577178,0.068209587,-0.086002274,0.149232969,-0.191267084,0.357731508
1632492953,4298210.144,-0.508577065,0.171087688,-0.080747679,0.573566095,-0.013394823,0.098159526
1632492953,154374599.5,-0.517303652,0.130407302,-0.164892412,0.443295756,0.013854574,0.224657767
1632492953,187658786.8,-0.407291319,0.067267892,-0.181917188,0.464454574,0.047921039,-0.088121223
1632492953,221035718.9,-0.375511097,0.106696571,-0.098987349,0.331824416,-0.117743427,-0.193000772
1632492953,254418849.9,-0.418826208,0.091906842,-0.143709988,0.304096904,0.082109829,-0.12928846
1632492953,287651062,-0.395098462,0.103777387,-0.110723299,0.27910899,0.143425525,-0.115283758
1632492953,487733364.1,-0.195916856,0.054921042,-0.052841539,0.186468792,-0.069723717,0.115296641
1632492953,687762737.3,-0.481213934,0.180121923,-0.085378085,0.460554432,0.059521852,-0.021961421
1632492953,854356288.9,-0.364609271,0.127201911,-0.091130309,0.68057424,-0.099415265,0.263376553
1632492954,21024703.98,-0.133520938,-0.065342872,-0.112820532,0.429282453,-0.070268969,0.049245711
1632492954,54403781.89,-0.109267012,-0.062852761,-0.096955473,0.232830564,-0.009873207,-0.066302776
1632492954,237787246.7,-0.013731332,-0.000635281,-0.007413532,-0.005089206,-0.01597071,0.023636154
1632492954,421114206.3,-0.082074618,0.006806829,-0.037425809,0.118208604,0.002767326,0.008532047
1632492954,471142768.9,-0.051543534,0.014918989,-0.016552596,-0.045686996,-0.071412493,-0.006572361
1632492954,637723922.7,-0.398163671,0.066091994,-0.160114427,0.055598079,0.111405734,-0.125272937
1632492954,921023368.8,-0.516588532,0.154117716,-0.172173535,-0.002520334,0.055769078,0.014895596
1632492955,87716579.44,-0.491220299,0.15549231,-0.161899263,0.216352173,0.070630288,-0.386869611
1632492955,121090412.1,-0.381098017,0.223922594,-0.058149136,-0.013644724,-0.057161283,0.196913222
