Sec,Nsec,0-ref Sec,X,Y,Z,qX,qY,qZ,qW
1632492881,833031238,13.43401194,71.82493303,-14.66129944,10.21366886,-0.038166891,-0.183328576,-0.112204258,0.975881205
1632492881,866587238,13.46756792,71.85181236,-14.6651466,10.24006078,-0.037263053,-0.176558107,-0.111662727,0.977225734
1632492881,900055238,13.50103593,71.89164825,-14.67531789,10.23962055,-0.037996393,-0.178418374,-0.110558762,0.976985117
1632492881,933203238,13.53418398,71.92871283,-14.68466877,10.24725431,-0.041116279,-0.186812804,-0.109375661,0.975421649
1632492881,966726238,13.56770706,71.95643565,-14.69071828,10.26477087,-0.04147465,-0.187681189,-0.10890847,0.975292043
1632492881,999917238,13.60089803,71.9841912,-14.69770194,10.27565068,-0.039246092,-0.184142831,-0.107469397,0.976217953
1632492882,33253238,13.63423395,72.00996776,-14.70387209,10.28560691,-0.036731278,-0.180069327,-0.105076649,0.977335535
1632492882,66627238,13.66760802,72.03464639,-14.70933589,10.29507713,-0.036104631,-0.175370981,-0.102929979,0.978441053
1632492882,99888238,13.70086908,72.0611285,-14.71658504,10.30007245,-0.037241147,-0.175191043,-0.099739123,0.978761106
1632492882,133364238,13.73434496,72.08668711,-14.72609443,10.30617751,-0.041632688,-0.176563026,-0.0953608,0.978773996
1632492882,166438238,13.7674191,72.11050783,-14.73852026,10.31386986,-0.049347155,-0.177686183,-0.089424808,0.978772539
1632492882,200080238,13.80106091,72.13492787,-14.75283063,10.32046105,-0.059713802,-0.181214166,-0.080569499,0.978317047
1632492882,233314238,13.83429503,72.15792897,-14.76060887,10.33039584,-0.064061471,-0.18312376,-0.069963578,0.978502383
1632492882,266610238,13.8675909,72.1817558,-14.76484115,10.33875204,-0.066302617,-0.183434331,-0.060743907,0.978910612
1632492882,299900238,13.90088105,72.20730979,-14.76548053,10.3467932,-0.06895519,-0.185060902,-0.053945395,0.978819462
1632492882,333337238,13.93431807,72.2322763,-14.75852356,10.35731582,-0.064983031,-0.184761641,-0.051486017,0.979280109
1632492882,366749238,13.96773005,72.25457027,-14.75330769,10.37099533,-0.060437633,-0.179171593,-0.052437777,0.980558572
1632492882,399945238,14.00092602,72.27705568,-14.75092908,10.38420549,-0.055827769,-0.168894717,-0.052986205,0.982624189
1632492882,433502238,14.03448296,72.30598904,-14.7549027,10.38688143,-0.054490607,-0.164920416,-0.050806534,0.983489057
1632492882,466619238,14.06760001,72.33521788,-14.75765177,10.39103014,-0.056678805,-0.16860775,-0.04855855,0.982853502
1632492882,499877238,14.10085797,72.3624137,-14.75906584,10.40088606,-0.05697732,-0.169820836,-0.047827821,0.982663202
1632492882,533326238,14.13430691,72.3881735,-14.76044411,10.41382402,-0.053971642,-0.166430907,-0.047112776,0.983447102
1632492882,566527238,14.16750789,72.41774432,-14.76296508,10.41917224,-0.053249557,-0.165101102,-0.045819373,0.983771669
1632492882,600054238,14.20103502,72.44750591,-14.76452525,10.42577409,-0.053050508,-0.16617143,-0.044500874,0.983662733
1632492882,633313238,14.23429394,72.4761764,-14.76576853,10.43473882,-0.052892114,-0.16430466,-0.043414266,0.984033335
1632492882,666507238,14.267488,72.50589023,-14.76856612,10.44234353,-0.05460733,-0.164030109,-0.043081408,0.984000079
1632492882,699916238,14.30089688,72.5362714,-14.77152085,10.45092484,-0.058783342,-0.166712425,-0.044340281,0.983252473
1632492882,733272238,14.33425307,72.56438163,-14.77391634,10.46444986,-0.061720748,-0.166331963,-0.047506105,0.982989012
1632492882,766664238,14.36764503,72.59484651,-14.77776605,10.47102206,-0.062016598,-0.167230286,-0.051124473,0.982636383
1632492882,799792238,14.40077305,72.6230523,-14.78217237,10.48184772,-0.061617933,-0.168121139,-0.05364249,0.982375181
1632492882,866665238,14.46764588,72.67271011,-14.78779599,10.49945445,-0.056433246,-0.159897285,-0.055075917,0.98397906
1632492882,899917238,14.50089788,72.70966684,-14.79289369,10.50335034,-0.054921956,-0.163251004,-0.053473138,0.983602212
1632492882,933423238,14.53440404,72.74216112,-14.79651912,10.51582635,-0.055574249,-0.167927558,-0.051579317,0.982879144
1632492882,966861238,14.56784201,72.76912346,-14.79968117,10.53183238,-0.059663511,-0.16337972,-0.051197644,0.983425713
1632492882,999818238,14.60079908,72.79999365,-14.80526677,10.53579866,-0.062187253,-0.159808254,-0.050760918,0.983878751
1632492883,33277238,14.63425803,72.83207557,-14.81069477,10.53985838,-0.061128643,-0.161081542,-0.049567629,0.98379829
1632492883,66920238,14.66790104,72.86191308,-14.81470119,10.55114204,-0.058734099,-0.163644553,-0.047549744,0.983620754
1632492883,99894238,14.70087504,72.88745619,-14.81743015,10.56290451,-0.05663741,-0.161027294,-0.043950624,0.984342805
1632492883,133388238,14.73436904,72.91289933,-14.81992215,10.56893828,-0.054728955,-0.158548811,-0.038658635,0.985074883
1632492883,166875238,14.76785588,72.93701726,-14.82181517,10.57522835,-0.05506478,-0.156968657,-0.033452693,0.985499684
1632492883,199895238,14.8008759,72.96010494,-14.82382642,10.58225344,-0.058486643,-0.154617249,-0.02977549,0.985792189
1632492883,233540238,14.83452106,72.9822848,-14.82453407,10.59098428,-0.061472478,-0.150804595,-0.027973537,0.986253816
1632492883,266802238,14.86778307,73.00425426,-14.82501921,10.59935705,-0.061677404,-0.143790703,-0.028042562,0.987286051
1632492883,299967238,14.90094805,73.02851453,-14.82841197,10.60191524,-0.063481519,-0.138505914,-0.028529635,0.987913087
1632492883,333383238,14.93436408,73.05490614,-14.83181579,10.60471907,-0.065167643,-0.136321481,-0.028387883,0.988111208
1632492883,366791238,14.96777201,73.08561568,-14.83385372,10.60764265,-0.063661052,-0.138613962,-0.028146234,0.987897378
1632492883,399898238,15.00087905,73.11647639,-14.8365491,10.61632474,-0.062893141,-0.142517498,-0.027772813,0.987401583
1632492883,433486238,15.03446698,73.14648582,-14.83882198,10.62872197,-0.063462868,-0.143284448,-0.02602899,0.987301637
1632492883,466671238,15.06765199,73.17607978,-14.84068806,10.64106971,-0.063309928,-0.141570207,-0.023505538,0.987622002
1632492883,500007238,15.10098791,73.2041015,-14.84093364,10.65140763,-0.062893744,-0.137812957,-0.022192,0.988210241
1632492883,533242238,15.13422298,73.2325602,-14.84153753,10.65843205,-0.063567408,-0.134265758,-0.022521534,0.988647901
1632492883,566728238,15.16770911,73.26266903,-14.8436561,10.66212394,-0.065419497,-0.135219006,-0.022829368,0.98839007
1632492883,600248238,15.2012291,73.29321027,-14.84600676,10.66845597,-0.066285004,-0.138797408,-0.02136871,0.987868896
1632492883,633405238,15.23438597,73.32406598,-14.84666106,10.6788786,-0.066507454,-0.142676925,-0.020124055,0.987327239
1632492883,666839238,15.26781988,73.35498486,-14.84541044,10.68953787,-0.065255672,-0.144694754,-0.020457042,0.987110245
1632492883,700212238,15.301193,73.38786396,-14.84674713,10.69868354,-0.064417933,-0.146449185,-0.020605036,0.986903439
1632492883,733230238,15.33421111,73.42086974,-14.84986832,10.70875185,-0.065564236,-0.148891488,-0.01893854,0.986495812
1632492883,766732238,15.36771297,73.45364701,-14.85276914,10.71900529,-0.067334746,-0.15161137,-0.016612932,0.986004074
1632492883,800045238,15.40102601,73.48570954,-14.85600255,10.72838083,-0.069381726,-0.154834569,-0.013915311,0.98540286
1632492883,866897238,15.4678781,73.53400893,-14.85881484,10.74401543,-0.067900769,-0.149496031,-0.008407814,0.98639228
1632492883,900244238,15.50122499,73.56221509,-14.86174504,10.74887953,-0.069318075,-0.146933802,-0.00521702,0.986700687
1632492883,933350238,15.53433108,73.5899244,-14.86404091,10.75415729,-0.071214443,-0.146612927,-0.000949106,0.986626703
1632492883,966810238,15.56779099,73.61723145,-14.86422735,10.7600148,-0.07051024,-0.14760589,0.004173215,0.986520852
1632492883,999995238,15.60097599,73.64276405,-14.86372481,10.76743761,-0.069435792,-0.146770855,0.009432068,0.986685372
1632492884,33293238,15.63427401,73.67043667,-14.86340339,10.76951319,-0.068249292,-0.148075392,0.015445779,0.98649741
1632492884,66759238,15.66774011,73.70133606,-14.86159884,10.77042399,-0.065992913,-0.154856706,0.022627908,0.985470605
1632492884,100124238,15.70110488,73.72700366,-14.85353503,10.78291536,-0.063172929,-0.158826248,0.028321187,0.984876294
1632492884,133770238,15.73475099,73.75044936,-14.84841469,10.79595029,-0.063710961,-0.156354886,0.031885239,0.985128111
1632492884,166747238,15.76772809,73.77731353,-14.84963131,10.80335823,-0.068867724,-0.155734494,0.035482377,0.984756318
1632492884,200054238,15.80103493,73.80312167,-14.85009453,10.81408704,-0.074965698,-0.155915721,0.039320483,0.984136338
1632492884,233435238,15.83441591,73.82391923,-14.84378707,10.82526881,-0.07363133,-0.149258677,0.040225519,0.985232045
1632492884,266726238,15.86770701,73.84749208,-14.84146725,10.82924468,-0.073315327,-0.144570695,0.039676388,0.985976653
1632492884,299977238,15.90095806,73.87162463,-14.8395186,10.83291707,-0.07343546,-0.140385299,0.040524928,0.986537851
1632492884,333626238,15.93460703,73.89750925,-14.83922733,10.83737913,-0.075567918,-0.138600445,0.04298468,0.986525075
1632492884,366546238,15.96752691,73.92654212,-14.83856652,10.84313103,-0.078951271,-0.140601842,0.046389258,0.985822426
1632492884,400183238,16.00116396,73.95843766,-14.83252975,10.84845815,-0.077828925,-0.147282392,0.048544155,0.984831976
1632492884,433549238,16.03452992,73.98750214,-14.82430171,10.86215982,-0.073596518,-0.148615741,0.047887896,0.984989169
1632492884,466742238,16.06772304,74.02242915,-14.82004465,10.86714489,-0.072350908,-0.150768678,0.047833501,0.984756878
1632492884,500160238,16.10114098,74.05947546,-14.8155994,10.87291833,-0.07102979,-0.156590376,0.049411907,0.983866193
1632492884,533529238,16.13451004,74.09303858,-14.80971265,10.8894369,-0.070290468,-0.160236805,0.051315723,0.983234516
1632492884,566784238,16.1677649,74.1257143,-14.80498331,10.9032683,-0.071943729,-0.159623685,0.052413949,0.983156731
1632492884,600165238,16.20114589,74.15889455,-14.80118145,10.9129006,-0.074246932,-0.159244983,0.052255212,0.98305535
1632492884,633398238,16.23437905,74.19089483,-14.79841484,10.92264005,-0.076314694,-0.15800042,0.051223075,0.983152141
1632492884,666658238,16.26763892,74.22158126,-14.79799788,10.93446724,-0.07985398,-0.155672307,0.050356443,0.983287193
1632492884,700063238,16.30104399,74.2523429,-14.798585,10.94416422,-0.0834655,-0.153718354,0.050769846,0.983273411
1632492884,733598238,16.33457899,74.28291581,-14.79708413,10.95114128,-0.084865176,-0.153790473,0.050550966,0.983153595
1632492884,766598238,16.36757898,74.31302414,-14.79479629,10.95743185,-0.083312302,-0.154314188,0.049974074,0.98323384
1632492884,800164238,16.40114498,74.34047538,-14.79189817,10.96769514,-0.081663246,-0.150918452,0.049978952,0.983898795
1632492884,833396238,16.43437696,74.36679785,-14.78826397,10.97372949,-0.079949566,-0.14497702,0.050955864,0.984882343
1632492884,866781238,16.46776199,74.39275924,-14.78230721,10.97864478,-0.076272588,-0.139123211,0.051821996,0.985972467
1632492884,900111238,16.50109196,74.42138253,-14.77830868,10.98476607,-0.076045753,-0.135473593,0.051599913,0.986509705
1632492884,933519238,16.53449988,74.45477831,-14.77226699,10.9872108,-0.074953953,-0.139315914,0.051807516,0.98604714
1632492884,966948238,16.56792903,74.48241622,-14.76415685,11.00045056,-0.070843662,-0.140662832,0.051499311,0.98617593
1632492884,999961238,16.6009419,74.50738969,-14.75684949,11.01001083,-0.067948926,-0.13498737,0.049454065,0.987276886
1632492885,33497238,16.63447809,74.53539497,-14.75150293,11.01470444,-0.066106463,-0.13090622,0.047540144,0.988045258
1632492885,66781238,16.66776204,74.56489434,-14.7489396,11.02048895,-0.068289351,-0.131818397,0.045111716,0.98788937
1632492885,100065238,16.70104599,74.59265543,-14.74688572,11.02761519,-0.071260718,-0.133964292,0.042245809,0.987517478
1632492885,137440238,16.73842096,74.61897983,-14.74688594,11.03426234,-0.073653382,-0.135933803,0.039485908,0.987186934
1632492885,166838238,16.76781893,74.64148155,-14.74739621,11.04164668,-0.074250422,-0.136236581,0.038037083,0.987157358
1632492885,200000238,16.80098104,74.66218188,-14.74791252,11.04687375,-0.0734,-0.135721019,0.038120733,0.987288739
1632492885,233420238,16.83440089,74.67850058,-14.74588622,11.04960901,-0.072524985,-0.137423899,0.038084603,0.987119224
1632492885,266798238,16.86777902,74.68760923,-14.74311491,11.05288957,-0.070609528,-0.137955951,0.036979084,0.98722591
1632492885,299902238,16.90088296,74.69132457,-14.74045205,11.05619454,-0.070549475,-0.136670642,0.034291785,0.98750594
1632492885,333520238,16.93450093,74.69135106,-14.73720023,11.05869884,-0.071571896,-0.133776422,0.028577046,0.988010468
1632492885,366863238,16.96784401,74.69159424,-14.73455961,11.05803002,-0.073298838,-0.131626215,0.020189166,0.988379592
1632492885,400055238,17.00103593,74.69228269,-14.7323655,11.05437804,-0.073595608,-0.132334301,0.010778255,0.988410415
1632492885,433578238,17.03455901,74.69258407,-14.72967804,11.05030442,-0.070939422,-0.135169133,0.00032763,0.988279716
1632492885,467904238,17.06888509,74.69162507,-14.72621334,11.05102698,-0.06487222,-0.137454421,-0.008586136,0.988344148
1632492885,500070238,17.10105109,74.68690639,-14.72264065,11.05778053,-0.06251716,-0.134327943,-0.017121537,0.988814675
1632492885,533585238,17.13456607,74.68587336,-14.72033067,11.05630475,-0.062102492,-0.132656429,-0.024637975,0.988907742
1632492885,567062238,17.1680429,74.68859916,-14.71921142,11.05602116,-0.061090342,-0.132776314,-0.030313236,0.988797011
1632492885,600098238,17.20107889,74.69285442,-14.7212489,11.05828584,-0.06149102,-0.130199812,-0.0336558,0.989006648
1632492885,633458238,17.2344389,74.70174196,-14.72532226,11.06107012,-0.063375782,-0.129304812,-0.034386225,0.988979961
1632492885,666779238,17.26776004,74.71038017,-14.73007477,11.0663925,-0.068338751,-0.126322356,-0.034117593,0.989044219
1632492885,700173238,17.3011539,74.71931753,-14.73568228,11.07183187,-0.073630221,-0.119178236,-0.033160805,0.989583498
1632492885,733420238,17.33440089,74.72922714,-14.74384414,11.07674048,-0.080022224,-0.11049845,-0.03134354,0.990153583
1632492885,766925238,17.36790609,74.74192923,-14.75322736,11.07717634,-0.087765369,-0.101959245,-0.028284531,0.990505698
1632492885,800182238,17.4011631,74.76089664,-14.76200625,11.07069029,-0.095387852,-0.098182769,-0.025869524,0.990248489
1632492885,833466238,17.43444705,74.78042805,-14.76267277,11.06273291,-0.097064834,-0.098894199,-0.025961096,0.990012312
1632492885,866793238,17.46777391,74.79825336,-14.76076384,11.06617966,-0.092999625,-0.100285544,-0.027534636,0.990220038
1632492885,900274238,17.50125504,74.81753569,-14.75756407,11.07490505,-0.085143987,-0.099025343,-0.028583452,0.991023445
1632492885,933301238,17.53428197,74.84524945,-14.75410861,11.07881941,-0.075985265,-0.100638315,-0.02815029,0.991617734
1632492885,966815238,17.56779599,74.88044429,-14.7521089,11.08326213,-0.071564554,-0.110564404,-0.026798307,0.990926777
1632492886,157238,17.60113811,74.92121972,-14.75016634,11.08996505,-0.067613558,-0.124596844,-0.023674376,0.989617884
1632492886,33461238,17.63444209,74.95724057,-14.74145651,11.10830374,-0.057204024,-0.131193018,-0.020682692,0.989488917
1632492886,66954238,17.66793489,74.99435315,-14.73358375,11.12610744,-0.05316054,-0.135263586,-0.019207263,0.989196037
1632492886,100213238,17.70119405,75.03310758,-14.72702932,11.13531683,-0.050637901,-0.140403851,-0.018574965,0.98862406
1632492886,133476238,17.73445702,75.07118808,-14.72340018,11.14483851,-0.047154954,-0.145139303,-0.01782841,0.988126075
1632492886,166829238,17.76781011,75.10438012,-14.72147687,11.16235004,-0.046016898,-0.146380846,-0.016596429,0.988018042
1632492886,200218238,17.80119896,75.13345931,-14.7197114,11.17810644,-0.047167649,-0.141497851,-0.016306553,0.98867976
1632492886,233524238,17.83450508,75.16599787,-14.72545416,11.18164585,-0.049717155,-0.140197749,-0.014210676,0.988772397
1632492886,267046238,17.86802697,75.19722329,-14.73061914,11.18339326,-0.050868263,-0.140497969,-0.010542819,0.988717143
1632492886,300260238,17.90124106,75.22597545,-14.73554694,11.18458017,-0.05255987,-0.143433526,-0.006409428,0.988242482
1632492886,333450238,17.93443108,75.25243365,-14.73957939,11.18946286,-0.053531161,-0.146726183,-0.001578364,0.987726354
1632492886,366871238,17.96785212,75.27693873,-14.74275554,11.19487529,-0.052634573,-0.150183806,0.003591313,0.987249476
1632492886,400400238,18.00138092,75.29972565,-14.74292072,11.2015594,-0.051261136,-0.15328093,0.007534622,0.98682343
1632492886,433765238,18.03474593,75.32011776,-14.74238145,11.20778373,-0.049479117,-0.1552104,0.009023244,0.986600289
1632492886,466777238,18.06775808,75.33914403,-14.74182997,11.21245645,-0.049745083,-0.158807325,0.00974975,0.986007405
1632492886,500255238,18.1012361,75.35656931,-14.73833111,11.2156833,-0.047069229,-0.163582843,0.009847888,0.985356869
1632492886,533697238,18.13467789,75.37097493,-14.73466071,11.21925736,-0.041863915,-0.170454149,0.010087479,0.984424217
1632492886,566864238,18.16784501,75.38085125,-14.73063903,11.22370007,-0.036152874,-0.176893609,0.01094865,0.983504829
1632492886,600410238,18.20139098,75.38514264,-14.72641464,11.22743128,-0.034436954,-0.178807427,0.010894509,0.983220886
1632492886,633739238,18.23471999,75.38940985,-14.72323316,11.22655547,-0.034991632,-0.180754184,0.009115282,0.982863379
1632492886,666837238,18.26781797,75.38939194,-14.7226156,11.22961063,-0.035671182,-0.180408071,0.007213302,0.98291834
1632492886,700277238,18.30125809,75.38321802,-14.72430689,11.23531565,-0.036481545,-0.173387125,0.006223263,0.984158154
1632492886,766882238,18.36786294,75.37353702,-14.73589722,11.24135944,-0.049263905,-0.155672039,0.006903195,0.986555437
1632492886,800256238,18.40123701,75.36971686,-14.74546934,11.24220217,-0.057380881,-0.144924309,0.006644474,0.987755147
1632492886,833672238,18.43465304,75.37441258,-14.75610425,11.23355741,-0.060916638,-0.136756834,0.00814464,0.988696312
1632492886,866901238,18.46788192,75.38643602,-14.76429943,11.22662863,-0.063089354,-0.133953489,0.010224563,0.988924494
1632492886,900295238,18.50127602,75.40369718,-14.77201611,11.22346943,-0.064167052,-0.134011462,0.013968802,0.988801492
1632492886,933716238,18.53469706,75.42890297,-14.77288064,11.22086736,-0.061034646,-0.140565469,0.019142301,0.988002881
1632492886,966704238,18.56768489,75.45954635,-14.76918499,11.22437899,-0.055465735,-0.152397357,0.024487579,0.986457782
1632492887,266238,18.60124707,75.48976397,-14.76325804,11.23794886,-0.04875311,-0.166133907,0.030413719,0.984427582
1632492887,33746238,18.634727,75.5172883,-14.75413662,11.26311368,-0.047118454,-0.175781465,0.033768393,0.982720929
1632492887,66821238,18.6678021,75.54594651,-14.7453762,11.28361333,-0.048481311,-0.176389802,0.031988427,0.98260518
1632492887,100246238,18.70122695,75.58176294,-14.74463534,11.29177325,-0.050265771,-0.179251151,0.030396643,0.982048075
1632492887,133796238,18.73477697,75.61557674,-14.74404462,11.30139098,-0.054086502,-0.183221592,0.027822063,0.981188275
1632492887,167074238,18.76805496,75.64424771,-14.74406754,11.30983256,-0.056249126,-0.184719353,0.024181759,0.980882276
1632492887,200224238,18.80120492,75.67112803,-14.74412354,11.3168874,-0.055446904,-0.187317281,0.020371751,0.980521733
1632492887,233776238,18.83475709,75.69533941,-14.74429485,11.32298911,-0.053838875,-0.191045832,0.017089583,0.979954495
1632492887,266909238,18.86788988,75.71443209,-14.74417915,11.33079607,-0.051338213,-0.193248813,0.015416868,0.979684441
1632492887,300129238,18.90110993,75.72723358,-14.74246311,11.33878163,-0.048395168,-0.190315642,0.015057333,0.98041376
1632492887,333576238,18.93455696,75.73809049,-14.74073213,11.34589028,-0.044947195,-0.184447029,0.015127257,0.981697616
1632492887,366982238,18.96796298,75.75119927,-14.74050239,11.35028002,-0.044797675,-0.180319105,0.015900257,0.982458839
1632492887,400221238,19.00120211,75.76665598,-14.73974239,11.3548886,-0.044371424,-0.176047851,0.01701367,0.983233882
1632492887,433740238,19.0347209,75.78832342,-14.73613116,11.35715335,-0.040571981,-0.17429267,0.017498701,0.983702076
1632492887,467147238,19.06812811,75.81685837,-14.73199819,11.36168474,-0.036819441,-0.17769146,0.015657869,0.983272549
1632492887,500050238,19.10103106,75.846349,-14.73037119,11.37096368,-0.035981684,-0.18192616,0.014021127,0.982553611
1632492887,533560238,19.13454103,75.87724036,-14.7332062,11.38304106,-0.037290692,-0.186462552,0.015697432,0.981628602
1632492887,566984238,19.16796494,75.9075254,-14.73557291,11.39664856,-0.039915306,-0.188031307,0.019556914,0.981156727
1632492887,600221238,19.20120192,75.93905187,-14.73913125,11.40721063,-0.043764929,-0.189840302,0.024561293,0.980531506
1632492887,633704238,19.23468494,75.96719349,-14.742211,11.42113866,-0.047854168,-0.190305852,0.031131163,0.980063524
1632492887,666982238,19.26796293,75.98826459,-14.7432318,11.43650083,-0.049110297,-0.184077407,0.038933751,0.980911744
1632492887,700288238,19.30126905,76.01293362,-14.74516992,11.44249479,-0.052644656,-0.178551131,0.04638268,0.981425841
1632492887,733544238,19.33452511,76.03823087,-14.74379989,11.44630439,-0.055417412,-0.180658468,0.052465602,0.980580843
1632492887,766951238,19.36793208,76.059643,-14.7417408,11.45686812,-0.055962393,-0.180022108,0.058486239,0.980326278
1632492887,800331238,19.40131211,76.08316189,-14.7441692,11.46456928,-0.059551592,-0.180041347,0.067009103,0.979565466
1632492887,833493238,19.43447399,76.10789722,-14.7456908,11.47127897,-0.063590134,-0.183664396,0.077663264,0.977850756
1632492887,866920238,19.46790099,76.13264643,-14.7461868,11.47943527,-0.069185589,-0.188630232,0.088292413,0.975621053
1632492887,900308238,19.50128889,76.15672405,-14.74542659,11.48917503,-0.073498301,-0.191689826,0.099287126,0.973650387
1632492887,933763238,19.53474402,76.18014894,-14.74063667,11.49728209,-0.073738017,-0.192449719,0.110262822,0.972300324
1632492887,967061238,19.56804204,76.20593253,-14.73563833,11.50211619,-0.073087318,-0.196036844,0.121834549,0.970249526
1632492888,334238,19.60131502,76.23090179,-14.72974862,11.50913154,-0.073963055,-0.200832389,0.133757309,0.967628441
1632492888,33581238,19.63456202,76.2502703,-14.7216995,11.5234318,-0.07398931,-0.198936364,0.142691837,0.966741405
1632492888,67085238,19.66806602,76.2697195,-14.71492126,11.53440739,-0.072388689,-0.191448346,0.150715039,0.967156857
1632492888,100517238,19.70149803,76.28937837,-14.70644361,11.54242631,-0.070570492,-0.185546851,0.157403107,0.967376056
1632492888,133465238,19.73444605,76.31084165,-14.69747368,11.54711968,-0.071859118,-0.184621497,0.161372086,0.966804127
1632492888,166982238,19.76796293,76.33306971,-14.68789278,11.55209294,-0.074328493,-0.183795431,0.164074915,0.96631979
1632492888,200494238,19.80147505,76.35863017,-14.678401,11.55810281,-0.077731712,-0.184780349,0.167555915,0.965266294
1632492888,233556238,19.83453703,76.38344062,-14.66839105,11.56671263,-0.077481545,-0.185918496,0.173405092,0.964034023
1632492888,267148238,19.86812901,76.40568553,-14.65867308,11.57741479,-0.076762795,-0.182911448,0.180978247,0.963274493
1632492888,300384238,19.90136504,76.42491107,-14.64984685,11.58729333,-0.078661767,-0.176215857,0.1882551,0.962974722
1632492888,333540238,19.93452096,76.44492132,-14.64037031,11.59285105,-0.080432869,-0.171869647,0.193466336,0.962580986
1632492888,367042238,19.96802306,76.46515232,-14.63118504,11.59824361,-0.081485689,-0.171148406,0.197494739,0.961802544
1632492888,400356238,20.00133705,76.48489412,-14.62301036,11.60616808,-0.083498027,-0.168760317,0.20210575,0.961093804
1632492888,433683238,20.03466392,76.50488099,-14.61451437,11.61486406,-0.088290151,-0.165663924,0.205563682,0.960470659
1632492888,466947238,20.06792808,76.52613253,-14.60309561,11.62110763,-0.090151305,-0.1634071,0.207251831,0.960321582
1632492888,500314238,20.10129499,76.55050667,-14.58854725,11.62562425,-0.087307686,-0.162823913,0.206515745,0.960841812
1632492888,533847238,20.13482809,76.57605944,-14.57634537,11.63349493,-0.087314445,-0.162493097,0.205206225,0.961177708
1632492888,566758238,20.16773891,76.60203828,-14.5645323,11.64245324,-0.089163734,-0.160587547,0.204256952,0.961530325
1632492888,600380238,20.20136094,76.62764057,-14.55106185,11.65036698,-0.088057815,-0.15615336,0.202845536,0.962660707
1632492888,633692238,20.23467302,76.65510806,-14.53950803,11.65560189,-0.087096128,-0.153625242,0.202343898,0.963260347
1632492888,666916238,20.26789689,76.68150729,-14.52639662,11.66238306,-0.087740305,-0.152582846,0.202176801,0.963402644
1632492888,700432238,20.30141306,76.70493609,-14.51026796,11.66911909,-0.084484838,-0.148582757,0.200218648,0.964726889
1632492888,733688238,20.33466911,76.73043657,-14.49942377,11.67482757,-0.085380036,-0.146175785,0.197678151,0.965539351
1632492888,766961238,20.36794209,76.75368865,-14.48875181,11.68027587,-0.087914088,-0.143928611,0.194293953,0.966336136
1632492888,800539238,20.40152001,76.77768299,-14.47807167,11.68275168,-0.08917914,-0.144315322,0.188787118,0.967253634
1632492888,833792238,20.43477297,76.80184737,-14.46701906,11.68504921,-0.086432002,-0.149627408,0.181431875,0.968103105
1632492888,866963238,20.46794391,76.82323996,-14.45895434,11.69633359,-0.083281992,-0.15252781,0.174189056,0.969256184
1632492888,900374238,20.50135493,76.84245666,-14.45151013,11.70709875,-0.083059101,-0.149917752,0.167533037,0.970854539
1632492888,934437238,20.53541803,76.86376936,-14.44030848,11.70798834,-0.079038398,-0.149476098,0.160670695,0.972416966
1632492888,966993238,20.56797409,76.8858881,-14.43393991,11.71374548,-0.078006752,-0.151675504,0.153387887,0.973335319
1632492889,413238,20.60139394,76.90557511,-14.42790271,11.72289927,-0.080999353,-0.150566854,0.14547116,0.974477742
1632492889,33710238,20.634691,76.92653114,-14.41970857,11.72542642,-0.080201613,-0.149941018,0.135719925,0.976045846
1632492889,66944238,20.66792488,76.95080424,-14.41474159,11.7284043,-0.077061612,-0.153857347,0.126091303,0.97698025
1632492889,100328238,20.70130897,76.97257006,-14.4110993,11.73881477,-0.074829662,-0.156523591,0.118072847,0.977731911
1632492889,133852238,20.734833,76.99409088,-14.40752471,11.74850109,-0.074309945,-0.156137278,0.110673509,0.978698399
1632492889,166913238,20.76789403,77.01602245,-14.40356419,11.75589834,-0.074330321,-0.157085767,0.102157704,0.979470708
1632492889,200381238,20.80136204,77.03726233,-14.40140779,11.76376245,-0.074669414,-0.157046943,0.094042037,0.980263654
1632492889,233787238,20.83476806,77.05909318,-14.40049591,11.77014424,-0.074410348,-0.155333791,0.088559344,0.981066642
1632492889,267322238,20.86830306,77.0807969,-14.39851698,11.77618898,-0.073081263,-0.152842887,0.084475025,0.981917589
1632492889,300247238,20.90122795,77.1030051,-14.39668533,11.78222039,-0.071628036,-0.148898513,0.08157192,0.982875719
1632492889,333764238,20.93474507,77.13110937,-14.39835718,11.78698434,-0.07298898,-0.148444679,0.081331713,0.982864151
1632492889,367151238,20.96813202,77.16000048,-14.39936297,11.79343384,-0.075984738,-0.148505505,0.083073893,0.982482144
1632492889,400274238,21.00125504,77.19201225,-14.39462125,11.79727371,-0.077125022,-0.150316557,0.083838772,0.982052811
1632492889,433718238,21.03469896,77.23395166,-14.38107516,11.79738865,-0.069455406,-0.162235113,0.082112821,0.980873692
1632492889,467263238,21.06824398,77.26572666,-14.37193165,11.82794379,-0.069260536,-0.171715599,0.077684984,0.97963349
1632492889,500328238,21.10130906,77.29071777,-14.36498465,11.85314161,-0.073000649,-0.166787134,0.073927652,0.980503778
1632492889,533858238,21.13483906,77.33068444,-14.36024888,11.85377194,-0.069210969,-0.167045253,0.072655493,0.980829702
1632492889,567093238,21.16807389,77.36493489,-14.35518106,11.86715636,-0.068310472,-0.171687758,0.072708064,0.980087001
1632492889,600144238,21.20112491,77.39381465,-14.34829353,11.8787305,-0.067697111,-0.168842551,0.072442748,0.980643331
