Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452063,710794925.7,69.57098436,-0.796428298,0.440965008,0.316007309,-0.014418159,0.008354505,-0.012124702
1633452063,744310379,69.60449982,-0.80392481,0.441988637,0.301551235,-0.020586295,0.069070844,-0.007504936
1633452063,777632713.3,69.63782215,-0.789166704,0.462288438,0.328141148,-0.003135062,0.003705703,0.042704606
1633452063,827600240.7,69.68778968,-0.7926182,0.428864294,0.335782904,-0.020620795,0.039088323,0.017419464
1633452063,877593278.9,69.73778272,-0.84978022,0.472483361,0.358803319,0.004941318,-0.010477538,-0.060475331
1633452063,910800933.8,69.77099037,-0.840338296,0.483689025,0.307099908,0.013991548,-0.00216965,-0.015200147
1633452063,944167614,69.80435705,-0.855212635,0.454387737,0.295181809,-0.007690655,0.023207021,-0.017482193
1633452063,977542877.2,69.83773232,-0.807974251,0.472480454,0.339970916,-0.001655894,-0.017401357,0.040427427
1633452064,10905265.81,69.8710947,-0.803529851,0.464029508,0.337125364,-0.020286883,-0.001142243,0.034404236
1633452064,60798168.18,69.92098761,-0.789493143,0.460640767,0.331909714,0.001141927,0.00069075,-0.016934047
1633452064,110731124.9,69.97092056,-0.804809692,0.446240193,0.324692287,-0.005200694,0.0411662,0.034514274
1633452064,144176960,70.0043664,-0.765841962,0.456217438,0.348434504,0.01896426,-0.097430938,0.003431401
1633452064,177486896.5,70.03767633,-0.864208555,0.450016891,0.323684597,-0.008893932,-0.01704616,0.038914858
1633452064,210745334.6,70.07093477,-0.764184082,0.452462939,0.350897543,-0.030872361,-0.036217699,0.054968565
1633452064,244115829.5,70.10430527,-0.775611246,0.449219709,0.30315231,-0.030068109,0.014741159,-0.05399177
1633452064,310936689.4,70.17112613,-0.786000925,0.446321801,0.326364776,0.005308165,0.012352608,-0.017734238
1633452064,377728700.6,70.23791814,-0.782845835,0.43637237,0.345431071,-0.014310455,-0.056583829,-0.074836642
1633452064,410896778.1,70.27108622,-0.819086642,0.467733528,0.33348948,-0.003468042,0.035022114,0.015771904
1633452064,444127798.1,70.30431724,-0.798178549,0.454260558,0.339351742,-0.003254815,-0.003029901,0.051235533
1633452064,477565288.5,70.33775473,-0.780095916,0.458067036,0.337002172,0.0104273,0.008875697,-0.009007628
1633452064,510824680.3,70.37101412,-0.816779359,0.464734104,0.346877273,0.003372698,0.01001898,0.049274594
